FECHA,Symbol,rv5_ss,bv,rv10,bv_ss,rv5,rk_parzen,rk_th2,open_time,close_time,open_to_close,rsv_ss,rk_twoscale,rsv,close_price,rv10_ss,medrv,open_price,nobs,Retornos
2017-05-12,.N225,1.26E-05,1.07E-05,1.38E-05,1.07E-05,0.00126%,1.45E-05,1.43E-05,100015,160002,-0.002899649,7.44E-06,1.42E-05,7.44E-06,19883.9,1.38E-05,4.91E-06,19941.64,2397,-0.003897564
2017-05-15,.N225,1.20E-05,1.20E-05,9.47E-06,1.20E-05,0.00120%,1.57E-05,1.22E-05,100015,160002,0.005874842,2.64E-06,1.23E-05,2.64E-06,19869.85,9.47E-06,3.25E-06,19753.46,2397,-0.000706852
2017-05-16,.N225,1.13E-05,1.02E-05,1.54E-05,1.02E-05,0.00113%,1.26E-05,1.36E-05,100015,160002,-0.001667299,6.29E-06,1.33E-05,6.29E-06,19919.82,1.54E-05,2.87E-06,19953.06,2397,0.002511709
2017-05-17,.N225,1.43E-05,1.19E-05,1.68E-05,1.19E-05,0.00143%,8.86E-06,1.72E-05,100015,160003,0.000408867,8.46E-06,1.71E-05,8.46E-06,19814.88,1.68E-05,3.97E-06,19806.78,2398,-0.005282045
2017-05-18,.N225,2.77E-05,2.85E-05,2.73E-05,2.85E-05,0.00277%,3.08E-05,2.57E-05,100015,160002,-0.000160058,1.54E-05,2.55E-05,1.54E-05,19553.86,2.73E-05,1.21E-05,19556.99,2397,-0.013260461
2017-05-19,.N225,1.95E-05,1.90E-05,2.61E-05,1.90E-05,0.00195%,2.11E-05,2.08E-05,100015,160002,-3.32E-05,1.15E-05,2.04E-05,1.15E-05,19590.76,2.61E-05,6.77E-06,19591.41,2397,0.001885317
2017-05-22,.N225,1.36E-05,1.11E-05,1.54E-05,1.11E-05,0.00136%,1.80E-05,1.61E-05,100015,160002,0.000396455,7.03E-06,1.56E-05,7.03E-06,19678.28,1.54E-05,3.66E-06,19670.48,2397,0.004457463
2017-05-23,.N225,1.21E-05,1.16E-05,1.02E-05,1.16E-05,0.00121%,1.14E-05,1.11E-05,100015,160002,-0.001755431,6.30E-06,1.10E-05,6.30E-06,19613.28,1.02E-05,3.64E-06,19647.74,2397,-0.003308602
2017-05-24,.N225,1.07E-05,1.05E-05,1.29E-05,1.05E-05,0.00107%,9.99E-06,9.90E-06,100015,160002,-0.001749977,6.02E-06,9.82E-06,6.02E-06,19742.98,1.29E-05,5.94E-06,19777.56,2397,0.006591097
2017-05-25,.N225,1.63E-05,1.47E-05,2.02E-05,1.47E-05,0.00163%,1.79E-05,1.48E-05,100015,160002,0.003839163,5.30E-06,1.46E-05,5.30E-06,19813.13,2.02E-05,2.86E-06,19737.21,2397,0.003546864
2017-05-26,.N225,1.38E-05,1.12E-05,2.14E-05,1.12E-05,0.00138%,1.24E-05,1.16E-05,100015,160002,-0.00565528,1.06E-05,1.12E-05,1.06E-05,19686.84,2.14E-05,3.99E-06,19798.49,2397,-0.006394457
2017-05-29,.N225,1.46E-05,1.42E-05,1.93E-05,1.42E-05,0.00146%,1.44E-05,1.05E-05,100015,160002,-0.000742006,7.96E-06,1.03E-05,7.96E-06,19682.57,1.93E-05,2.31E-06,19697.18,2397,-0.00021692
2017-05-30,.N225,1.72E-05,1.50E-05,2.24E-05,1.50E-05,0.00172%,2.25E-05,1.54E-05,100015,160003,-0.000165655,9.03E-06,1.53E-05,9.03E-06,19677.85,2.24E-05,6.68E-06,19681.11,2397,-0.000239835
2017-05-31,.N225,1.25E-05,1.16E-05,6.88E-06,1.16E-05,0.00125%,8.66E-06,1.16E-05,100015,160002,0.001030526,6.39E-06,1.13E-05,6.39E-06,19650.57,6.88E-06,4.16E-06,19630.33,2397,-0.001387292
2017-06-01,.N225,2.29E-05,1.81E-05,2.99E-05,1.81E-05,0.00229%,4.67E-05,1.99E-05,100015,160002,0.008488582,5.11E-06,1.96E-05,5.11E-06,19860.03,2.99E-05,5.80E-06,19692.16,2397,0.010602824
2017-06-02,.N225,3.34E-05,2.38E-05,3.60E-05,2.38E-05,0.00334%,5.73E-05,3.43E-05,100015,160002,0.010314554,1.06E-05,3.32E-05,1.06E-05,20177.28,3.60E-05,6.31E-06,19970.23,2397,0.01584805
2017-06-05,.N225,1.55E-05,1.18E-05,1.35E-05,1.18E-05,0.00155%,1.28E-05,1.81E-05,100015,160002,0.001756552,8.60E-06,1.77E-05,8.60E-06,20170.82,1.35E-05,3.30E-06,20135.42,2397,-0.000320213
2017-06-06,.N225,3.08E-05,2.82E-05,2.65E-05,2.82E-05,0.00308%,3.21E-05,2.85E-05,100015,160002,-0.007099897,2.22E-05,2.79E-05,2.22E-05,19979.9,2.65E-05,1.05E-05,20122.26,2397,-0.009510237
2017-06-07,.N225,1.80E-05,1.42E-05,1.89E-05,1.42E-05,0.00180%,9.22E-06,1.63E-05,100015,160002,0.001649627,7.27E-06,1.62E-05,7.27E-06,19984.62,1.89E-05,5.43E-06,19951.68,2397,0.00023621
2017-06-08,.N225,2.48E-05,2.42E-05,2.31E-05,2.42E-05,0.00248%,1.61E-05,1.88E-05,100015,160002,-0.006958414,1.80E-05,1.85E-05,1.80E-05,19909.26,2.31E-05,4.54E-06,20048.28,2397,-0.003778028
2017-06-09,.N225,3.93E-05,3.64E-05,5.17E-05,3.64E-05,0.00393%,4.01E-05,3.29E-05,100015,160002,0.003012539,1.40E-05,3.20E-05,1.40E-05,20013.26,5.17E-05,1.41E-05,19953.06,2397,0.005210104
2017-06-12,.N225,2.82E-05,2.46E-05,1.92E-05,2.46E-05,0.00282%,1.88E-05,2.50E-05,100015,160002,-0.000612111,1.71E-05,2.51E-05,1.71E-05,19908.58,1.92E-05,5.22E-06,19920.77,2395,-0.005244259
2017-06-13,.N225,1.01E-05,8.31E-06,8.59E-06,8.31E-06,0.00101%,5.81E-06,9.40E-06,100015,160002,0.001958824,3.39E-06,9.36E-06,3.39E-06,19898.75,8.59E-06,2.47E-06,19859.81,2397,-0.000493879
2017-06-14,.N225,1.70E-05,1.71E-05,1.86E-05,1.71E-05,0.00170%,1.34E-05,1.17E-05,100015,160002,-0.004568216,1.18E-05,1.13E-05,1.18E-05,19883.52,1.86E-05,7.49E-06,19974.56,2397,-0.000765668
2017-06-15,.N225,4.82E-05,3.25E-05,4.97E-05,3.25E-05,0.00482%,8.40E-05,3.12E-05,100015,160002,0.00082124,2.25E-05,3.02E-05,2.25E-05,19831.82,4.97E-05,8.09E-06,19815.54,2395,-0.002603529
2017-06-16,.N225,2.98E-05,1.64E-05,2.93E-05,1.64E-05,0.00298%,1.63E-05,3.47E-05,100015,160003,0.000607407,1.10E-05,3.40E-05,1.10E-05,19943.26,2.93E-05,2.85E-06,19931.15,2397,0.005603523
2017-06-19,.N225,1.40E-05,1.11E-05,1.18E-05,1.11E-05,0.00140%,2.22E-05,1.45E-05,100015,160002,0.004667602,3.20E-06,1.42E-05,3.20E-06,20067.75,1.18E-05,3.18E-06,19974.3,2397,0.006222807
2017-06-20,.N225,1.36E-05,1.47E-05,1.91E-05,1.47E-05,0.00136%,1.93E-05,1.42E-05,100015,160003,-0.00018337,6.84E-06,1.41E-05,6.84E-06,20230.41,1.91E-05,2.97E-06,20234.12,2397,0.008072869
2017-06-21,.N225,1.46E-05,1.28E-05,1.44E-05,1.28E-05,0.00146%,1.01E-05,2.22E-05,100015,160004,-0.002646604,7.94E-06,2.19E-05,7.94E-06,20138.79,1.44E-05,3.53E-06,20192.16,2397,-0.004539112
2017-06-22,.N225,1.70E-05,1.28E-05,2.18E-05,1.28E-05,0.00170%,1.14E-05,1.62E-05,100015,160002,-0.002179071,8.60E-06,1.58E-05,8.60E-06,20110.51,2.18E-05,3.64E-06,20154.38,2399,-0.001405242
2017-06-23,.N225,1.25E-05,1.14E-05,1.60E-05,1.14E-05,0.00125%,7.03E-06,1.14E-05,100015,160002,-0.000988451,6.81E-06,1.14E-05,6.81E-06,20132.67,1.60E-05,2.74E-06,20152.58,2397,0.001101305
2017-06-26,.N225,9.28E-06,7.98E-06,1.03E-05,7.98E-06,0.00093%,7.43E-06,8.94E-06,100015,160002,0.001019705,3.18E-06,8.94E-06,3.18E-06,20153.35,1.03E-05,2.27E-06,20132.81,2397,0.001026659
2017-06-27,.N225,8.45E-06,8.06E-06,5.04E-06,8.06E-06,0.00085%,3.36E-06,8.72E-06,100015,160002,-0.000199238,4.64E-06,8.68E-06,4.64E-06,20225.09,5.04E-06,1.44E-06,20229.12,2397,0.003553385
2017-06-28,.N225,1.40E-05,8.02E-06,1.17E-05,8.02E-06,0.00140%,1.20E-05,1.12E-05,100015,160002,-0.000932978,4.52E-06,1.12E-05,4.52E-06,20130.41,1.17E-05,2.61E-06,20149.2,2392,-0.004692306
2017-06-29,.N225,9.91E-06,1.11E-05,9.57E-06,1.11E-05,0.00099%,8.20E-06,9.51E-06,100015,160002,-0.002004389,6.45E-06,9.48E-06,6.45E-06,20220.3,9.57E-06,5.32E-06,20260.87,2397,0.004455443
2017-06-30,.N225,1.51E-05,1.36E-05,1.36E-05,1.36E-05,0.00151%,1.77E-05,2.09E-05,100015,160002,0.000389425,7.22E-06,2.08E-05,7.22E-06,20033.43,1.36E-05,4.48E-06,20025.63,2397,-0.009284672
2017-07-03,.N225,1.00E-05,9.79E-06,8.60E-06,9.79E-06,0.00100%,6.07E-06,1.34E-05,100015,160002,-2.59E-05,5.03E-06,1.33E-05,5.03E-06,20055.8,8.60E-06,4.24E-06,20056.32,2397,0.001116011
2017-07-04,.N225,2.07E-05,2.19E-05,2.61E-05,2.19E-05,0.00207%,2.93E-05,1.80E-05,100015,160002,-0.007951391,1.46E-05,1.77E-05,1.46E-05,20032.35,2.61E-05,8.94E-06,20192.27,2396,-0.001169922
2017-07-05,.N225,2.49E-05,2.65E-05,3.53E-05,2.65E-05,0.00249%,4.82E-05,2.71E-05,100015,160002,0.003319977,1.28E-05,2.67E-05,1.28E-05,20081.63,3.53E-05,1.08E-05,20015.07,2397,0.002457
2017-07-06,.N225,2.06E-05,1.57E-05,2.29E-05,1.57E-05,0.00206%,1.40E-05,2.24E-05,100015,160002,-0.003376298,1.59E-05,2.22E-05,1.59E-05,19994.06,2.29E-05,5.22E-06,20061.68,2397,-0.004370237
2017-07-07,.N225,2.84E-05,2.28E-05,3.36E-05,2.28E-05,0.00284%,2.23E-05,2.46E-05,100015,160002,0.00364151,9.48E-06,2.42E-05,9.48E-06,19929.09,3.36E-05,5.98E-06,19856.65,2397,-0.003254756
2017-07-10,.N225,1.21E-05,1.03E-05,1.37E-05,1.03E-05,0.00121%,1.39E-05,1.10E-05,100015,160003,0.000525013,5.90E-06,1.08E-05,5.90E-06,20080.98,1.37E-05,3.63E-06,20070.44,2397,0.007592625
2017-07-11,.N225,6.96E-06,7.19E-06,8.70E-06,7.19E-06,0.00070%,1.26E-05,7.44E-06,100015,160002,0.006040346,1.99E-06,7.50E-06,1.99E-06,20195.48,8.70E-06,2.44E-06,20073.86,2397,0.005685719
2017-07-12,.N225,1.41E-05,1.56E-05,1.28E-05,1.56E-05,0.00141%,7.84E-06,1.20E-05,100015,160002,-0.001930629,8.66E-06,1.20E-05,8.66E-06,20098.38,1.28E-05,5.28E-06,20137.22,2397,-0.004819602
2017-07-13,.N225,1.11E-05,1.17E-05,1.06E-05,1.17E-05,0.00111%,1.19E-05,1.26E-05,100015,160003,-0.003846857,7.72E-06,1.24E-05,7.72E-06,20099.81,1.06E-05,5.83E-06,20177.28,2397,7.11475E-05
2017-07-14,.N225,8.99E-06,7.60E-06,9.31E-06,7.60E-06,0.00090%,5.83E-06,9.61E-06,100015,160003,-0.00193958,5.12E-06,9.51E-06,5.12E-06,20118.86,9.31E-06,2.59E-06,20157.92,2397,0.000947321
2017-07-18,.N225,2.10E-05,2.00E-05,2.52E-05,2.00E-05,0.00210%,1.69E-05,1.63E-05,100005,160002,-0.003718096,1.36E-05,1.65E-05,1.36E-05,19999.91,2.52E-05,7.38E-06,20074.41,7181,-0.00592991
2017-07-19,.N225,6.78E-06,8.44E-06,4.74E-06,8.44E-06,0.00068%,4.39E-06,8.86E-06,100005,160002,0.002504525,2.74E-06,8.62E-06,2.74E-06,20020.86,4.74E-06,3.48E-06,19970.78,7181,0.001046956
2017-07-20,.N225,1.08E-05,6.71E-06,1.01E-05,6.71E-06,0.00108%,1.24E-05,1.29E-05,100005,160002,0.004861238,2.23E-06,1.30E-05,2.23E-06,20144.59,1.01E-05,1.50E-06,20046.9,7181,0.006161036
2017-07-21,.N225,6.63E-06,5.59E-06,6.02E-06,5.59E-06,0.00066%,4.14E-06,7.27E-06,100005,160003,0.000492167,2.74E-06,7.25E-06,2.74E-06,20099.75,6.02E-06,1.17E-06,20089.86,7181,-0.002228389
2017-07-24,.N225,1.08E-05,1.20E-05,1.43E-05,1.20E-05,0.00108%,1.22E-05,1.24E-05,100005,160002,0.000100127,6.26E-06,1.22E-05,6.26E-06,19975.67,1.43E-05,4.66E-06,19973.67,7181,-0.006192344
2017-07-25,.N225,9.54E-06,9.65E-06,7.37E-06,9.65E-06,0.00095%,7.23E-06,9.31E-06,100005,160002,-0.00121999,4.65E-06,9.41E-06,4.65E-06,19955.2,7.37E-06,1.12E-06,19979.56,7181,-0.001025272
2017-07-26,.N225,9.06E-06,7.89E-06,9.36E-06,7.89E-06,0.00091%,4.02E-06,9.67E-06,100005,160002,-0.00239014,5.03E-06,9.56E-06,5.03E-06,20050.16,9.36E-06,3.49E-06,20098.14,7181,0.004747373
2017-07-27,.N225,1.83E-05,1.69E-05,2.46E-05,1.69E-05,0.00183%,3.59E-05,1.83E-05,100005,160002,0.002645975,8.68E-06,1.83E-05,8.68E-06,20079.64,2.46E-05,6.09E-06,20026.58,7181,0.001469233
2017-07-28,.N225,1.07E-05,1.02E-05,1.28E-05,1.02E-05,0.00107%,1.19E-05,1.22E-05,100005,160002,-0.004430088,7.10E-06,1.22E-05,7.10E-06,19959.84,1.28E-05,4.16E-06,20048.46,7181,-0.005984112
2017-07-31,.N225,1.18E-05,1.15E-05,1.24E-05,1.15E-05,0.00118%,1.12E-05,1.36E-05,100005,160002,-0.000414967,6.65E-06,1.34E-05,6.65E-06,19925.18,1.24E-05,1.93E-06,19933.45,7181,-0.001737996
2017-08-01,.N225,1.37E-05,1.16E-05,1.51E-05,1.16E-05,0.00137%,1.51E-05,1.12E-05,100005,160002,0.003946074,3.51E-06,1.10E-05,3.51E-06,19985.79,1.51E-05,3.47E-06,19907.08,7175,0.003037263
2017-08-02,.N225,1.27E-05,1.12E-05,1.79E-05,1.12E-05,0.00127%,9.93E-06,1.07E-05,100005,160002,0.001144577,5.35E-06,1.06E-05,5.35E-06,20080.04,1.79E-05,2.44E-06,20057.07,7181,0.004704766
2017-08-03,.N225,1.44E-05,1.18E-05,1.53E-05,1.18E-05,0.00144%,1.03E-05,1.21E-05,100005,160002,-0.001832636,9.63E-06,1.21E-05,9.63E-06,20029.26,1.53E-05,4.92E-06,20066,7181,-0.002532082
2017-08-04,.N225,4.22E-06,3.50E-06,3.59E-06,3.50E-06,0.00042%,2.58E-06,5.66E-06,100005,160003,0.000127312,1.89E-06,5.62E-06,1.89E-06,19952.33,3.59E-06,5.48E-07,19949.79,7181,-0.003848276
2017-08-07,.N225,3.95E-06,4.62E-06,4.53E-06,4.62E-06,0.00040%,2.05E-06,6.43E-06,100005,160002,-0.000169512,2.10E-06,6.41E-06,2.10E-06,20055.89,4.53E-06,1.34E-06,20059.29,7181,0.005176948
2017-08-08,.N225,8.66E-06,8.07E-06,5.94E-06,8.07E-06,0.00087%,7.76E-06,8.40E-06,100005,160003,-0.003327124,6.07E-06,8.38E-06,6.07E-06,19996.01,5.94E-06,1.70E-06,20062.65,7181,-0.002990123
2017-08-09,.N225,5.19E-05,3.58E-05,4.49E-05,3.58E-05,0.00519%,5.71E-05,3.62E-05,100005,160002,-0.009592268,3.80E-05,3.69E-05,3.80E-05,19738.71,4.49E-05,1.39E-05,19928.96,7169,-0.012951071
2017-08-10,.N225,2.14E-05,1.90E-05,1.12E-05,1.90E-05,0.00214%,1.38E-05,1.68E-05,100005,160002,-0.00317341,1.04E-05,1.68E-05,1.04E-05,19729.74,1.12E-05,7.75E-06,19792.45,7181,-0.00045454
2017-08-14,.N225,2.24E-05,2.04E-05,1.58E-05,2.04E-05,0.00224%,1.36E-05,2.30E-05,100005,160002,-0.000433952,1.02E-05,2.30E-05,1.02E-05,19537.1,1.58E-05,7.22E-06,19545.58,7182,-0.00981192
2017-08-15,.N225,2.38E-05,1.64E-05,2.55E-05,1.64E-05,0.00238%,2.72E-05,1.91E-05,100005,160002,0.003241668,7.30E-06,1.92E-05,7.30E-06,19753.31,2.55E-05,4.92E-06,19689.38,7181,0.01100585
2017-08-16,.N225,9.20E-06,8.36E-06,5.02E-06,8.36E-06,0.00092%,3.09E-06,1.25E-05,100005,160002,-0.001077512,5.38E-06,1.28E-05,5.38E-06,19729.28,5.02E-06,1.91E-06,19750.55,7181,-0.001217246
2017-08-17,.N225,1.04E-05,8.42E-06,8.76E-06,8.42E-06,0.00104%,6.97E-06,1.17E-05,100005,160002,-0.00025983,3.81E-06,1.17E-05,3.81E-06,19702.63,8.76E-06,2.37E-06,19707.75,7181,-0.001351697
2017-08-18,.N225,1.54E-05,1.57E-05,1.58E-05,1.57E-05,0.00154%,1.59E-05,1.57E-05,100005,160002,-4.42E-05,7.41E-06,1.58E-05,7.41E-06,19470.41,1.58E-05,1.08E-05,19471.27,7181,-0.011856252
2017-08-21,.N225,1.57E-05,1.50E-05,1.89E-05,1.50E-05,0.00157%,1.95E-05,1.54E-05,100005,160002,-0.005984184,1.15E-05,1.53E-05,1.15E-05,19393.13,1.89E-05,3.26E-06,19509.53,7181,-0.003976998
2017-08-22,.N225,1.38E-05,1.26E-05,1.51E-05,1.26E-05,0.00138%,1.16E-05,1.22E-05,100005,160002,0.000553707,6.25E-06,1.23E-05,6.25E-06,19383.84,1.51E-05,6.47E-06,19373.11,7181,-0.00047915
2017-08-23,.N225,1.41E-05,1.47E-05,1.66E-05,1.47E-05,0.00141%,1.41E-05,1.38E-05,100005,160002,-0.005767339,9.31E-06,1.38E-05,9.31E-06,19434.64,1.66E-05,4.15E-06,19547.05,7181,0.002617312
2017-08-24,.N225,1.13E-05,1.10E-05,9.87E-06,1.10E-05,0.00113%,6.10E-06,1.16E-05,100005,160003,-0.000650308,5.53E-06,1.13E-05,5.53E-06,19353.77,9.87E-06,4.62E-06,19366.36,7181,-0.004169808
2017-08-25,.N225,1.30E-05,9.10E-06,1.14E-05,9.10E-06,0.00130%,1.18E-05,1.26E-05,100005,160003,0.002650455,5.51E-06,1.25E-05,5.51E-06,19452.61,1.14E-05,2.09E-06,19401.12,7181,0.005094019
2017-08-28,.N225,1.58E-05,1.54E-05,1.44E-05,1.54E-05,0.00158%,1.07E-05,1.43E-05,100005,160002,-0.002686889,9.18E-06,1.43E-05,9.18E-06,19449.9,1.44E-05,4.64E-06,19502.23,7181,-0.000139323
2017-08-29,.N225,1.18E-05,1.29E-05,1.58E-05,1.29E-05,0.00118%,1.46E-05,1.95E-05,100005,160002,0.002246027,5.49E-06,1.93E-05,5.49E-06,19362.55,1.58E-05,5.11E-06,19319.11,7182,-0.004501141
2017-08-30,.N225,1.27E-05,1.29E-05,1.61E-05,1.29E-05,0.00127%,1.05E-05,1.29E-05,100005,160002,0.001311189,5.34E-06,1.25E-05,5.34E-06,19506.54,1.61E-05,3.51E-06,19480.98,7181,0.007409006
2017-08-31,.N225,1.09E-05,7.85E-06,9.55E-06,7.85E-06,0.00109%,9.49E-06,1.07E-05,100005,160002,0.00279936,3.95E-06,1.07E-05,3.95E-06,19646.24,9.55E-06,3.87E-06,19591.32,7181,0.007136177
2017-09-01,.N225,1.10E-05,9.35E-06,1.16E-05,9.35E-06,0.00110%,1.46E-05,1.21E-05,100005,160002,-0.002135699,6.00E-06,1.19E-05,6.00E-06,19691.47,1.16E-05,4.52E-06,19733.57,7181,0.002299576
2017-09-04,.N225,2.05E-05,2.04E-05,1.26E-05,2.04E-05,0.00205%,1.73E-05,1.67E-05,100005,160002,-0.005506068,1.40E-05,1.71E-05,1.40E-05,19508.25,1.26E-05,7.37E-06,19615.96,7181,-0.009348094
2017-09-05,.N225,2.82E-05,2.61E-05,2.98E-05,2.61E-05,0.00282%,2.31E-05,2.55E-05,100005,160002,-0.007583442,1.80E-05,2.56E-05,1.80E-05,19385.81,2.98E-05,1.11E-05,19533.38,7181,-0.006296098
2017-09-06,.N225,2.31E-05,2.17E-05,1.57E-05,2.17E-05,0.00231%,9.10E-06,1.28E-05,100005,160004,0.003721666,9.77E-06,1.33E-05,9.77E-06,19357.97,1.57E-05,8.76E-06,19286.06,7181,-0.001437134
2017-09-07,.N225,1.70E-05,1.68E-05,1.34E-05,1.68E-05,0.00170%,1.02E-05,2.39E-05,100005,160004,-0.001901625,9.73E-06,2.34E-05,9.73E-06,19396.52,1.34E-05,6.35E-06,19433.44,7181,0.001989448
2017-09-08,.N225,1.26E-05,1.21E-05,1.78E-05,1.21E-05,0.00126%,1.79E-05,1.60E-05,100005,160003,-0.00119981,6.26E-06,1.66E-05,6.26E-06,19274.82,1.78E-05,3.25E-06,19297.96,7172,-0.006294088
2017-09-11,.N225,1.76E-05,1.45E-05,1.09E-05,1.45E-05,0.00176%,1.51E-05,1.44E-05,100005,160002,0.005354596,3.44E-06,1.47E-05,3.44E-06,19545.77,1.09E-05,4.23E-06,19441.39,7181,0.013959314
2017-09-12,.N225,8.35E-06,7.38E-06,7.44E-06,7.38E-06,0.00083%,6.09E-06,1.03E-05,100005,160003,0.002048959,3.14E-06,1.02E-05,3.14E-06,19776.62,7.44E-06,2.19E-06,19736.14,7181,0.011741537
2017-09-13,.N225,5.21E-06,4.86E-06,6.22E-06,4.86E-06,0.00052%,4.44E-06,5.34E-06,100005,160003,-0.000396079,2.68E-06,5.33E-06,2.68E-06,19865.82,6.22E-06,1.52E-06,19873.69,7181,0.004500235
2017-09-14,.N225,1.58E-05,1.13E-05,1.48E-05,1.13E-05,0.00158%,1.84E-05,1.23E-05,100005,160002,-0.002668664,9.80E-06,1.25E-05,9.80E-06,19807.44,1.48E-05,4.56E-06,19860.37,7181,-0.002943042
2017-09-15,.N225,1.86E-05,1.77E-05,2.45E-05,1.77E-05,0.00186%,1.60E-05,1.44E-05,100005,160004,0.005828247,4.94E-06,1.44E-05,4.94E-06,19909.5,2.45E-05,3.60E-06,19793.8,7181,0.00513938
2017-09-19,.N225,1.76E-05,1.08E-05,1.67E-05,1.08E-05,0.00176%,1.62E-05,1.16E-05,100005,160002,0.00846952,3.21E-06,1.17E-05,3.21E-06,20299.38,1.67E-05,2.52E-06,20128.18,7181,0.019393339
2017-09-20,.N225,1.41E-05,8.80E-06,1.08E-05,8.80E-06,0.00141%,4.75E-06,1.29E-05,100005,160002,0.000449623,6.60E-06,1.28E-05,6.60E-06,20310.46,1.08E-05,3.16E-06,20301.33,7181,0.000545681
2017-09-21,.N225,1.93E-05,1.63E-05,1.53E-05,1.63E-05,0.00193%,1.60E-05,1.71E-05,100005,160002,-0.005343609,1.42E-05,1.75E-05,1.42E-05,20347.48,1.53E-05,7.58E-06,20456.5,7181,0.001821047
2017-09-22,.N225,1.81E-05,2.09E-05,1.34E-05,2.09E-05,0.00181%,1.79E-05,1.78E-05,100005,160002,-0.005755841,1.25E-05,1.77E-05,1.25E-05,20296.45,1.34E-05,7.08E-06,20413.61,7181,-0.002511077
2017-09-25,.N225,1.16E-05,9.38E-06,1.15E-05,9.38E-06,0.00116%,3.47E-06,1.14E-05,100005,160002,-0.002049612,6.85E-06,1.14E-05,6.85E-06,20397.58,1.15E-05,2.65E-06,20439.43,7181,0.004970272
2017-09-26,.N225,9.60E-06,9.07E-06,1.06E-05,9.07E-06,0.00096%,9.33E-06,1.19E-05,100005,160002,-0.000937574,5.22E-06,1.18E-05,5.22E-06,20330.19,1.06E-05,5.13E-06,20349.26,7181,-0.003309293
2017-09-27,.N225,1.31E-05,1.10E-05,1.14E-05,1.10E-05,0.00131%,6.67E-06,1.32E-05,100005,160002,-0.000136666,8.30E-06,1.30E-05,8.30E-06,20267.05,1.14E-05,4.28E-06,20269.82,7181,-0.003110559
2017-09-28,.N225,2.02E-05,1.75E-05,1.90E-05,1.75E-05,0.00202%,1.44E-05,1.99E-05,100005,160002,-0.001742811,9.53E-06,1.96E-05,9.53E-06,20363.11,1.90E-05,5.88E-06,20398.63,7181,0.004728516
2017-09-29,.N225,9.50E-06,7.43E-06,7.65E-06,7.43E-06,0.00095%,9.93E-06,1.17E-05,100005,160002,0.002013198,4.64E-06,1.15E-05,4.64E-06,20356.28,7.65E-06,2.74E-06,20315.34,7181,-0.000335467
2017-10-02,.N225,7.95E-06,6.78E-06,7.27E-06,6.78E-06,0.00080%,4.79E-06,7.07E-06,100005,160002,1.32E-05,3.76E-06,6.88E-06,3.76E-06,20400.78,7.27E-06,2.00E-06,20400.51,7181,0.002183672
2017-10-03,.N225,1.44E-05,1.19E-05,1.50E-05,1.19E-05,0.00144%,1.84E-05,1.22E-05,100005,160002,0.006757013,3.39E-06,1.24E-05,3.39E-06,20614.07,1.50E-05,2.41E-06,20475.25,7181,0.010400717
2017-10-04,.N225,1.24E-05,1.11E-05,1.09E-05,1.11E-05,0.00124%,1.30E-05,1.17E-05,100005,160002,-0.001654255,7.06E-06,1.17E-05,7.06E-06,20626.66,1.09E-05,4.16E-06,20660.81,7181,0.000610561
2017-10-05,.N225,4.99E-06,5.10E-06,4.43E-06,5.10E-06,0.00050%,4.39E-06,6.52E-06,100005,160002,-0.001073178,2.62E-06,6.59E-06,2.62E-06,20628.56,4.43E-06,2.07E-06,20650.71,7181,9.21096E-05
2017-10-06,.N225,4.40E-06,4.02E-06,3.72E-06,4.02E-06,0.00044%,4.53E-06,4.54E-06,100005,160002,-0.001262572,2.67E-06,4.53E-06,2.67E-06,20690.71,3.72E-06,1.03E-06,20716.85,7181,0.003008284
2017-10-10,.N225,1.11E-05,9.82E-06,1.26E-05,9.82E-06,0.00111%,1.24E-05,1.03E-05,100005,160004,0.006889475,3.14E-06,1.02E-05,3.14E-06,20823.51,1.26E-05,3.26E-06,20680.54,7181,0.00639783
2017-10-11,.N225,5.94E-06,4.85E-06,7.91E-06,4.85E-06,0.00059%,6.48E-06,8.19E-06,100005,160002,0.003721249,2.01E-06,8.12E-06,2.01E-06,20881.27,7.91E-06,1.41E-06,20803.71,7181,0.002769948
2017-10-12,.N225,9.26E-06,7.49E-06,4.57E-06,7.49E-06,0.00093%,6.00E-06,8.23E-06,100005,160002,-0.000165104,5.23E-06,8.25E-06,5.23E-06,20954.72,4.57E-06,1.63E-06,20958.18,7181,0.003511334
2017-10-13,.N225,3.13E-05,2.79E-05,3.64E-05,2.79E-05,0.00313%,4.53E-05,2.73E-05,100005,160002,0.009285155,8.26E-06,2.74E-05,8.26E-06,21155.18,3.64E-05,1.07E-05,20959.66,7205,0.009520873
2017-10-16,.N225,1.68E-05,1.33E-05,1.74E-05,1.33E-05,0.00168%,2.03E-05,1.65E-05,100005,160003,0.001614528,6.65E-06,1.66E-05,6.65E-06,21255.56,1.74E-05,4.78E-06,21221.27,7205,0.004733715
2017-10-17,.N225,2.36E-05,2.41E-05,2.88E-05,2.41E-05,0.00236%,2.24E-05,1.55E-05,100005,160002,-0.000751963,1.25E-05,1.59E-05,1.25E-05,21336.12,2.88E-05,9.04E-06,21352.17,7205,0.003782903
2017-10-18,.N225,1.13E-05,1.07E-05,1.52E-05,1.07E-05,0.00113%,1.13E-05,1.09E-05,100005,160002,-0.000543314,6.17E-06,1.11E-05,6.17E-06,21363.05,1.52E-05,3.15E-06,21374.66,7205,0.001261383
