VALOR,UNIDAD,VIGENCIADESDE,VIGENCIAHASTA
1961.47,COP,2010-04-06,4/6/2010
1834.58,COP,2010-04-08,4/8/2010
1807.73,COP,2010-04-09,7/9/2010
1840.51,COP,2010-04-11,4/11/2010
1896.73,COP,2010-04-12,6/12/2010
1926.16,COP,2010-04-13,13/04/2010
1936.22,COP,2010-04-14,14/04/2010
1938.24,COP,2010-04-15,15/04/2010
1943.83,COP,2010-04-16,16/04/2010
1942.21,COP,2010-04-17,19/04/2010
1951.04,COP,2010-04-20,20/04/2010
1947.69,COP,2010-04-21,21/04/2010
1948.47,COP,2010-04-22,22/04/2010
1955.84,COP,2010-04-23,23/04/2010
1950.89,COP,2010-04-24,26/04/2010
1943.41,COP,2010-04-27,27/04/2010
1961.82,COP,2010-04-28,28/04/2010
1973.05,COP,2010-04-29,29/04/2010
1969.75,COP,2010-04-30,30/04/2010
2021.21,COP,2010-05-01,5/1/2010
1984.16,COP,2010-05-02,5/2/2010
1928.33,COP,2010-05-03,5/3/2010
1988.47,COP,2010-05-05,5/5/2010
1965.83,COP,2010-05-06,8/6/2010
1824.52,COP,2010-05-08,5/8/2010
1802.09,COP,2010-05-10,5/10/2010
1821.05,COP,2010-05-11,5/11/2010
1966.36,COP,2010-05-13,13/05/2010
1959.62,COP,2010-05-14,14/05/2010
1968.1,COP,2010-05-15,18/05/2010
1976.46,COP,2010-05-19,19/05/2010
1997.09,COP,2010-05-20,20/05/2010
2017.68,COP,2010-05-21,21/05/2010
1998.42,COP,2010-05-22,24/05/2010
1975.01,COP,2010-05-25,25/05/2010
1989.51,COP,2010-05-26,26/05/2010
1976.4,COP,2010-05-27,27/05/2010
1966.8,COP,2010-05-28,28/05/2010
1971.55,COP,2010-05-29,1/6/2010
1992.78,COP,2010-06-01,6/1/2010
1997.13,COP,2010-06-02,8/2/2010
1902.31,COP,2010-06-03,8/3/2010
1911.78,COP,2010-06-04,6/4/2010
2003.37,COP,2010-06-05,6/5/2010
1818.5,COP,2010-06-08,6/8/2010
1802.43,COP,2010-06-10,6/10/2010
1817.7,COP,2010-06-11,8/11/2010
1917.82,COP,2010-06-16,16/06/2010
1912.29,COP,2010-06-17,17/06/2010
1902.78,COP,2010-06-18,18/06/2010
1906.61,COP,2010-06-19,21/06/2010
1889.51,COP,2010-06-22,22/06/2010
1886.05,COP,2010-06-23,23/06/2010
1895.75,COP,2010-06-24,24/06/2010
1896.87,COP,2010-06-25,25/06/2010
1900.36,COP,2010-06-26,28/06/2010
1901.65,COP,2010-06-29,29/06/2010
1916.46,COP,2010-06-30,30/06/2010
1971.32,COP,2010-07-01,7/1/2010
1911.07,COP,2010-07-04,7/4/2010
2010.13,COP,2010-07-05,7/5/2010
1882.47,COP,2010-07-07,7/7/2010
1815.46,COP,2010-07-08,9/8/2010
1796.29,COP,2010-07-10,7/10/2010
1889.75,COP,2010-07-12,7/12/2010
1877.2,COP,2010-07-13,13/07/2010
1871.19,COP,2010-07-14,14/07/2010
1873.87,COP,2010-07-15,15/07/2010
1871.96,COP,2010-07-16,16/07/2010
1878.77,COP,2010-07-17,19/07/2010
1872.92,COP,2010-07-20,21/07/2010
1867.07,COP,2010-07-22,22/07/2010
1864.04,COP,2010-07-23,23/07/2010
1867.47,COP,2010-07-24,26/07/2010
1859.5,COP,2010-07-27,27/07/2010
1852.83,COP,2010-07-28,28/07/2010
1846.23,COP,2010-07-29,29/07/2010
1841.35,COP,2010-07-30,30/07/2010
1842.79,COP,2010-07-31,2/8/2010
1969.08,COP,2010-08-01,8/1/2010
1920.53,COP,2010-08-04,8/4/2010
2029.54,COP,2010-08-05,10/5/2010
1901.38,COP,2010-08-07,8/7/2010
1808.65,COP,2010-08-09,8/9/2010
1786.2,COP,2010-08-10,8/10/2010
1880.82,COP,2010-08-12,9/12/2010
1812.2,COP,2010-08-13,13/08/2010
1835.32,COP,2010-08-14,17/08/2010
1810.75,COP,2010-08-18,18/08/2010
1808.14,COP,2010-08-19,19/08/2010
1819.13,COP,2010-08-20,20/08/2010
1820.93,COP,2010-08-21,23/08/2010
1806.93,COP,2010-08-24,24/08/2010
1818.86,COP,2010-08-25,25/08/2010
1820.29,COP,2010-08-26,26/08/2010
1811.46,COP,2010-08-27,27/08/2010
1817.68,COP,2010-08-28,30/08/2010
1823.74,COP,2010-08-31,31/08/2010
1968.24,COP,2010-09-01,12/1/2010
2003.76,COP,2010-09-02,9/2/2010
1894.44,COP,2010-09-03,9/3/2010
1931.91,COP,2010-09-04,9/4/2010
1960.5,COP,2010-09-06,9/6/2010
1889.61,COP,2010-09-07,9/7/2010
1803,COP,2010-09-09,9/9/2010
1786.37,COP,2010-09-10,12/10/2010
1828.28,COP,2010-09-11,9/11/2010
1793.28,COP,2010-09-14,14/09/2010
1788.05,COP,2010-09-15,15/09/2010
1806.78,COP,2010-09-16,16/09/2010
1811.55,COP,2010-09-17,17/09/2010
1806.76,COP,2010-09-18,20/09/2010
1798.73,COP,2010-09-21,21/09/2010
1805.31,COP,2010-09-22,22/09/2010
1803.71,COP,2010-09-23,23/09/2010
1810.72,COP,2010-09-24,24/09/2010
1809.46,COP,2010-09-25,27/09/2010
1802.15,COP,2010-09-28,28/09/2010
1804.06,COP,2010-09-29,29/09/2010
1799.89,COP,2010-09-30,30/09/2010
1981.4,COP,2010-10-02,10/2/2010
1894.3,COP,2010-10-03,10/3/2010
1921.32,COP,2010-10-04,12/4/2010
1943.41,COP,2010-10-06,10/6/2010
1877.66,COP,2010-10-07,12/7/2010
1808.93,COP,2010-10-08,10/8/2010
1802.54,COP,2010-10-09,10/9/2010
1836.27,COP,2010-10-11,10/11/2010
1902.72,COP,2010-10-12,10/12/2010
1786.77,COP,2010-10-13,13/10/2010
1791.56,COP,2010-10-14,14/10/2010
1801.2,COP,2010-10-15,15/10/2010
1807.88,COP,2010-10-16,19/10/2010
1817.45,COP,2010-10-20,20/10/2010
1812.6,COP,2010-10-21,21/10/2010
1816.28,COP,2010-10-22,22/10/2010
1823.05,COP,2010-10-23,25/10/2010
1830.96,COP,2010-10-26,26/10/2010
1838.45,COP,2010-10-27,27/10/2010
1846.41,COP,2010-10-28,28/10/2010
1839.9,COP,2010-10-29,29/10/2010
1831.64,COP,2010-10-30,2/11/2010
1965.03,COP,2010-11-02,11/2/2010
