VALOR,UNIDAD,VIGENCIADESDE,VIGENCIAHASTA
3410.24,COP,19/02/2020,19/02/2020
642.59,COP,19/03/1992,19/03/1992
766.42,COP,19/03/1993,19/03/1993
821.34,COP,19/03/1994,22/03/1994
1046.76,COP,19/03/1996,19/03/1996
1058.61,COP,19/03/1997,19/03/1997
1360.56,COP,19/03/1998,19/03/1998
1550.03,COP,19/03/1999,19/03/1999
2282.25,COP,19/03/2002,19/03/2002
2955.84,COP,19/03/2003,19/03/2003
2669.07,COP,19/03/2004,19/03/2004
2371.43,COP,19/03/2005,22/03/2005
1823.11,COP,19/03/2008,19/03/2008
2383.15,COP,19/03/2009,19/03/2009
1900.55,COP,19/03/2010,19/03/2010
1874.79,COP,19/03/2011,22/03/2011
1809.58,COP,19/03/2013,19/03/2013
2034.86,COP,19/03/2014,19/03/2014
2651.49,COP,19/03/2015,19/03/2015
3065.79,COP,19/03/2016,22/03/2016
3102.25,COP,19/03/2019,19/03/2019
4128.38,COP,19/03/2020,19/03/2020
829.47,COP,19/04/1994,19/04/1994
874.37,COP,19/04/1995,19/04/1995
1052.9,COP,19/04/1996,19/04/1996
1051.43,COP,19/04/1997,21/04/1997
2003.02,COP,19/04/2000,19/04/2000
2316.91,COP,19/04/2001,19/04/2001
2256.66,COP,19/04/2002,19/04/2002
2363.3,COP,19/04/2005,19/04/2005
2349.03,COP,19/04/2006,19/04/2006
2148.46,COP,19/04/2007,19/04/2007
1785.17,COP,19/04/2008,21/04/2008
1799.79,COP,19/04/2011,19/04/2011
1774.21,COP,19/04/2012,19/04/2012
1847.02,COP,19/04/2013,19/04/2013
2995.86,COP,19/04/2016,19/04/2016
2837.9,COP,19/04/2017,19/04/2017
2705.64,COP,19/04/2018,19/04/2018
663.75,COP,19/05/1992,19/05/1992
781.8,COP,19/05/1993,19/05/1993
842.83,COP,19/05/1994,19/05/1994
875.75,COP,19/05/1995,19/05/1995
1387.26,COP,19/05/1998,19/05/1998
1644.11,COP,19/05/1999,19/05/1999
2055.35,COP,19/05/2000,19/05/2000
2348.88,COP,19/05/2001,21/05/2001
2725.45,COP,19/05/2004,19/05/2004
2339.44,COP,19/05/2005,19/05/2005
2450.63,COP,19/05/2006,19/05/2006
1985.33,COP,19/05/2007,22/05/2007
2255.22,COP,19/05/2009,19/05/2009
1976.46,COP,19/05/2010,19/05/2010
1824.62,COP,19/05/2011,19/05/2011
1814.46,COP,19/05/2012,22/05/2012
3031.48,COP,19/05/2016,19/05/2016
2932.16,COP,19/05/2017,19/05/2017
2925.67,COP,19/05/2018,21/05/2018
3851.07,COP,19/05/2020,19/05/2020
678.25,COP,19/06/1992,19/06/1992
786.77,COP,19/06/1993,22/06/1993
1072.74,COP,19/06/1996,19/06/1996
1084.38,COP,19/06/1997,19/06/1997
1390.85,COP,19/06/1998,19/06/1998
1692.36,COP,19/06/1999,21/06/1999
2383.31,COP,19/06/2002,19/06/2002
2829.42,COP,19/06/2003,19/06/2003
2710.99,COP,19/06/2004,22/06/2004
1652.41,COP,19/06/2008,19/06/2008
2074.72,COP,19/06/2009,19/06/2009
1906.61,COP,19/06/2010,21/06/2010
1902.47,COP,19/06/2013,19/06/2013
1895.92,COP,19/06/2014,19/06/2014
2528.85,COP,19/06/2015,19/06/2015
2919.14,COP,19/06/2018,19/06/2018
3264.98,COP,19/06/2019,19/06/2019
3760.22,COP,19/06/2020,19/06/2020
818.44,COP,19/07/1994,19/07/1994
894.03,COP,19/07/1995,19/07/1995
1058.92,COP,19/07/1996,19/07/1996
1105.33,COP,19/07/1997,21/07/1997
2151.56,COP,19/07/2000,19/07/2000
2298.63,COP,19/07/2001,19/07/2001
2538.47,COP,19/07/2002,19/07/2002
2880.69,COP,19/07/2003,21/07/2003
2320.26,COP,19/07/2005,19/07/2005
2531.85,COP,19/07/2006,19/07/2006
1928.59,COP,19/07/2007,19/07/2007
1788.24,COP,19/07/2008,21/07/2008
1758.99,COP,19/07/2011,19/07/2011
1778.28,COP,19/07/2012,19/07/2012
1883.29,COP,19/07/2013,19/07/2013
1871.87,COP,19/07/2014,21/07/2014
2928.3,COP,19/07/2016,19/07/2016
3013.26,COP,19/07/2017,19/07/2017
2876.93,COP,19/07/2018,19/07/2018
3183.01,COP,19/07/2019,19/07/2019
693.69,COP,19/08/1992,19/08/1992
805.62,COP,19/08/1993,19/08/1993
813.88,COP,19/08/1994,19/08/1994
946.83,COP,19/08/1995,21/08/1995
1385.77,COP,19/08/1998,19/08/1998
1898.03,COP,19/08/1999,19/08/1999
2183.01,COP,19/08/2000,22/08/2000
2609.88,COP,19/08/2004,19/08/2004
2307.45,COP,19/08/2005,19/08/2005
2370.49,COP,19/08/2006,22/08/2006
2037.1,COP,19/08/2009,19/08/2009
1808.14,COP,19/08/2010,19/08/2010
1775.84,COP,19/08/2011,19/08/2011
3003.35,COP,19/08/2015,19/08/2015
2884.02,COP,19/08/2016,19/08/2016
2994.39,COP,19/08/2017,22/08/2017
3784.15,COP,19/08/2020,19/08/2020
696.42,COP,19/09/1992,21/09/1992
962.5,COP,19/09/1995,19/09/1995
1035.94,COP,19/09/1996,19/09/1996
1236.31,COP,19/09/1997,19/09/1997
1533.95,COP,19/09/1998,21/09/1998
2211.36,COP,19/09/2000,19/09/2000
2338.39,COP,19/09/2001,19/09/2001
2785.81,COP,19/09/2002,19/09/2002
2833.64,COP,19/09/2003,19/09/2003
2395.43,COP,19/09/2006,19/09/2006
2124.36,COP,19/09/2007,19/09/2007
2187.01,COP,19/09/2008,19/09/2008
1951.38,COP,19/09/2009,21/09/2009
1800.19,COP,19/09/2012,19/09/2012
1911.3,COP,19/09/2013,19/09/2013
1975.42,COP,19/09/2014,19/09/2014
2984.9,COP,19/09/2015,21/09/2015
2906.06,COP,19/09/2017,19/09/2017
3007.03,COP,19/09/2018,19/09/2018
3377.79,COP,19/09/2019,19/09/2019
3725.37,COP,19/09/2020,21/09/2020
835.33,COP,19/10/1994,19/10/1994
991.22,COP,19/10/1995,19/10/1995
1016.87,COP,19/10/1996,21/10/1996
2162.86,COP,19/10/2000,19/10/2000
2313.24,COP,19/10/2001,19/10/2001
2836.34,COP,19/10/2002,21/10/2002
2288.69,COP,19/10/2005,19/10/2005
2348.43,COP,19/10/2006,19/10/2006
2018.55,COP,19/10/2007,19/10/2007
1902.47,COP,19/10/2011,19/10/2011
1797.66,COP,19/10/2012,19/10/2012
1879.88,COP,19/10/2013,21/10/2013
2905.93,COP,19/10/2016,19/10/2016
2935.66,COP,19/10/2017,19/10/2017
3088.47,COP,19/10/2018,19/10/2018
3428.63,COP,19/10/2019,21/10/2019
724.97,COP,19/11/1992,19/11/1992
816.62,COP,19/11/1993,19/11/1993
828.46,COP,19/11/1994,21/11/1994
995.96,COP,19/11/1996,19/11/1996
1297.94,COP,19/11/1997,19/11/1997
1569.6,COP,19/11/1998,19/11/1998
1927.47,COP,19/11/1999,19/11/1999
2679.96,COP,19/11/2002,19/11/2002
2831.97,COP,19/11/2003,19/11/2003
2515.32,COP,19/11/2004,19/11/2004
2277.73,COP,19/11/2005,21/11/2005
2329.9,COP,19/11/2008,19/11/2008
1953.45,COP,19/11/2009,19/11/2009
1865.82,COP,19/11/2010,19/11/2010
1917.45,COP,19/11/2011,21/11/2011
1915.37,COP,19/11/2013,19/11/2013
2158.58,COP,19/11/2014,19/11/2014
3108.7,COP,19/11/2015,19/11/2015
3163.49,COP,19/11/2016,21/11/2016
3447.74,COP,19/11/2019,19/11/2019
3647.73,COP,19/11/2020,19/11/2020
633.35,COP,19/12/1991,19/12/1991
735.31,COP,19/12/1992,21/12/1992
986.71,COP,19/12/1995,19/12/1995
1001.18,COP,19/12/1996,19/12/1996
1286.12,COP,19/12/1997,19/12/1997
1494.11,COP,19/12/1998,21/12/1998
2179.13,COP,19/12/2000,19/12/2000
2306.82,COP,19/12/2001,19/12/2001
2818.81,COP,19/12/2002,19/12/2002
2801.67,COP,19/12/2003,19/12/2003
2255.38,COP,19/12/2006,19/12/2006
2007.98,COP,19/12/2007,19/12/2007
2163.14,COP,19/12/2008,19/12/2008
2025.85,COP,19/12/2009,21/12/2009
1794.14,COP,19/12/2012,19/12/2012
1945.6,COP,19/12/2013,19/12/2013
2334.98,COP,19/12/2014,19/12/2014
3337.68,COP,19/12/2015,21/12/2015
2975.59,COP,19/12/2017,19/12/2017
3198.45,COP,19/12/2018,19/12/2018
3329.98,COP,19/12/2019,19/12/2019
748.07,COP,20/01/1993,20/01/1993
814.56,COP,20/01/1994,20/01/1994
852.68,COP,20/01/1995,20/01/1995
1018.99,COP,20/01/1996,22/01/1996
1325.07,COP,20/01/1998,20/01/1998
1587.18,COP,20/01/1999,20/01/1999
1945.17,COP,20/01/2000,20/01/2000
2244.59,COP,20/01/2001,22/01/2001
2363.69,COP,20/01/2005,20/01/2005
2269.7,COP,20/01/2006,20/01/2006
2229.29,COP,20/01/2007,22/01/2007
1957.82,COP,20/01/2010,20/01/2010
1841.9,COP,20/01/2011,20/01/2011
1821.86,COP,20/01/2012,20/01/2012
3297.46,COP,20/01/2016,20/01/2016
2938.24,COP,20/01/2017,20/01/2017
2851.75,COP,20/01/2018,22/01/2018
634.93,COP,20/02/1992,20/02/1992
751.96,COP,20/02/1993,22/02/1993
1033.41,COP,20/02/1996,20/02/1996
1074.5,COP,20/02/1997,20/02/1997
1350.1,COP,20/02/1998,20/02/1998
1560.46,COP,20/02/1999,22/02/1999
2245.16,COP,20/02/2001,20/02/2001
2280.98,COP,20/02/2002,20/02/2002
2937.44,COP,20/02/2003,20/02/2003
2693.84,COP,20/02/2004,20/02/2004
1890.74,COP,20/02/2008,20/02/2008
2547.4,COP,20/02/2009,20/02/2009
1928.86,COP,20/02/2010,22/02/2010
1794.63,COP,20/02/2013,20/02/2013
2042.22,COP,20/02/2014,20/02/2014
2445.16,COP,20/02/2015,20/02/2015
3356.78,COP,20/02/2016,22/02/2016
3118.36,COP,20/02/2019,20/02/2019
3400.98,COP,20/02/2020,20/02/2020
641.53,COP,20/03/1992,20/03/1992
766.84,COP,20/03/1993,23/03/1993
1047.24,COP,20/03/1996,20/03/1996
1060.31,COP,20/03/1997,20/03/1997
1361.87,COP,20/03/1998,20/03/1998
1546.77,COP,20/03/1999,23/03/1999
2274.53,COP,20/03/2002,20/03/2002
2955.64,COP,20/03/2003,20/03/2003
2669.39,COP,20/03/2004,23/03/2004
1815.65,COP,20/03/2008,25/03/2008
2335.29,COP,20/03/2009,20/03/2009
1907.06,COP,20/03/2010,23/03/2010
1809.83,COP,20/03/2013,20/03/2013
2017.38,COP,20/03/2014,20/03/2014
2613.38,COP,20/03/2015,20/03/2015
3095.39,COP,20/03/2019,20/03/2019
4153.91,COP,20/03/2020,20/03/2020
773.7,COP,20/04/1993,20/04/1993
831.24,COP,20/04/1994,20/04/1994
874.35,COP,20/04/1995,20/04/1995
1053.59,COP,20/04/1996,22/04/1996
1570.53,COP,20/04/1999,20/04/1999
1996.07,COP,20/04/2000,24/04/2000
2327.08,COP,20/04/2001,20/04/2001
2260.9,COP,20/04/2002,22/04/2002
2612.3,COP,20/04/2004,20/04/2004
2355.64,COP,20/04/2005,20/04/2005
2344.73,COP,20/04/2006,20/04/2006
2143.31,COP,20/04/2007,20/04/2007
1951.04,COP,20/04/2010,20/04/2010
1790.54,COP,20/04/2011,20/04/2011
1776.06,COP,20/04/2012,20/04/2012
1835.57,COP,20/04/2013,22/04/2013
2912.2,COP,20/04/2016,20/04/2016
2856.48,COP,20/04/2017,20/04/2017
2724.47,COP,20/04/2018,20/04/2018
664.5,COP,20/05/1992,20/05/1992
781.84,COP,20/05/1993,20/05/1993
842.64,COP,20/05/1994,20/05/1994
873.52,COP,20/05/1995,22/05/1995
1073.54,COP,20/05/1997,20/05/1997
1390.89,COP,20/05/1998,20/05/1998
1643.05,COP,20/05/1999,20/05/1999
2076.85,COP,20/05/2000,22/05/2000
2874.77,COP,20/05/2003,20/05/2003
2737.55,COP,20/05/2004,20/05/2004
2336.99,COP,20/05/2005,20/05/2005
2452.5,COP,20/05/2006,22/05/2006
1779.35,COP,20/05/2008,20/05/2008
2221.27,COP,20/05/2009,20/05/2009
1997.09,COP,20/05/2010,20/05/2010
1814.99,COP,20/05/2011,20/05/2011
1921.16,COP,20/05/2014,20/05/2014
2475.45,COP,20/05/2015,20/05/2015
3056.06,COP,20/05/2016,20/05/2016
2889.45,COP,20/05/2017,22/05/2017
3824.3,COP,20/05/2020,20/05/2020
683.37,COP,20/06/1992,23/06/1992
873.91,COP,20/06/1995,20/06/1995
1070.94,COP,20/06/1996,20/06/1996
1084.28,COP,20/06/1997,20/06/1997
1394.8,COP,20/06/1998,23/06/1998
2115.15,COP,20/06/2000,20/06/2000
2307.78,COP,20/06/2001,20/06/2001
2393.87,COP,20/06/2002,20/06/2002
2827.4,COP,20/06/2003,20/06/2003
1896.07,COP,20/06/2007,20/06/2007
1670.31,COP,20/06/2008,20/06/2008
2108.2,COP,20/06/2009,23/06/2009
1773.18,COP,20/06/2012,20/06/2012
1900.87,COP,20/06/2013,20/06/2013
1881.34,COP,20/06/2014,20/06/2014
2548.2,COP,20/06/2015,22/06/2015
2931.78,COP,20/06/2018,20/06/2018
3248.91,COP,20/06/2019,20/06/2019
3733.27,COP,20/06/2020,23/06/2020
797.41,COP,20/07/1993,21/07/1993
817.49,COP,20/07/1994,21/07/1994
894.5,COP,20/07/1995,20/07/1995
1061.02,COP,20/07/1996,22/07/1996
1819.04,COP,20/07/1999,21/07/1999
2155.81,COP,20/07/2000,21/07/2000
2301.67,COP,20/07/2001,23/07/2001
2529.57,COP,20/07/2002,22/07/2002
2632.64,COP,20/07/2004,21/07/2004
2312.73,COP,20/07/2005,21/07/2005
2521.18,COP,20/07/2006,21/07/2006
1921.04,COP,20/07/2007,23/07/2007
1872.92,COP,20/07/2010,21/07/2010
1757.49,COP,20/07/2011,21/07/2011
1775.8,COP,20/07/2012,23/07/2012
1884.01,COP,20/07/2013,22/07/2013
2931.08,COP,20/07/2016,21/07/2016
3010,COP,20/07/2017,21/07/2017
2883.81,COP,20/07/2018,23/07/2018
3169.51,COP,20/07/2019,22/07/2019
692.48,COP,20/08/1992,20/08/1992
806.15,COP,20/08/1993,20/08/1993
813.76,COP,20/08/1994,22/08/1994
1137.54,COP,20/08/1997,20/08/1997
1384.24,COP,20/08/1998,20/08/1998
1892.5,COP,20/08/1999,20/08/1999
2869.29,COP,20/08/2003,20/08/2003
2607.62,COP,20/08/2004,20/08/2004
2309.83,COP,20/08/2005,22/08/2005
1891.99,COP,20/08/2008,20/08/2008
2041.91,COP,20/08/2009,20/08/2009
1819.13,COP,20/08/2010,20/08/2010
1779.05,COP,20/08/2011,22/08/2011
1894.27,COP,20/08/2014,20/08/2014
3027.2,COP,20/08/2015,20/08/2015
2867.37,COP,20/08/2016,22/08/2016
3766.73,COP,20/08/2020,20/08/2020
838.63,COP,20/09/1994,20/09/1994
970.08,COP,20/09/1995,20/09/1995
1037.1,COP,20/09/1996,20/09/1996
1238.29,COP,20/09/1997,22/09/1997
2210.81,COP,20/09/2000,20/09/2000
2342.04,COP,20/09/2001,20/09/2001
2789.01,COP,20/09/2002,20/09/2002
2844.64,COP,20/09/2003,22/09/2003
2295.57,COP,20/09/2005,20/09/2005
2396.41,COP,20/09/2006,20/09/2006
2055.28,COP,20/09/2007,20/09/2007
2067.45,COP,20/09/2008,22/09/2008
1843.26,COP,20/09/2011,20/09/2011
1795.66,COP,20/09/2012,20/09/2012
1887.3,COP,20/09/2013,20/09/2013
1966.89,COP,20/09/2014,22/09/2014
2928.18,COP,20/09/2016,20/09/2016
2904.6,COP,20/09/2017,20/09/2017
3018.63,COP,20/09/2018,20/09/2018
3377.72,COP,20/09/2019,20/09/2019
707.35,COP,20/10/1992,20/10/1992
813.79,COP,20/10/1993,20/10/1993
836.72,COP,20/10/1994,20/10/1994
991.52,COP,20/10/1995,20/10/1995
1598.18,COP,20/10/1998,20/10/1998
1965.92,COP,20/10/1999,20/10/1999
2152.31,COP,20/10/2000,20/10/2000
2315.26,COP,20/10/2001,22/10/2001
2556.18,COP,20/10/2004,20/10/2004
2283.96,COP,20/10/2005,20/10/2005
2345.49,COP,20/10/2006,20/10/2006
2007.24,COP,20/10/2007,22/10/2007
1858.4,COP,20/10/2009,20/10/2009
1817.45,COP,20/10/2010,20/10/2010
1900.1,COP,20/10/2011,20/10/2011
1798.42,COP,20/10/2012,22/10/2012
2912.99,COP,20/10/2015,20/10/2015
2914.15,COP,20/10/2016,20/10/2016
2921.92,COP,20/10/2017,20/10/2017
3079.88,COP,20/10/2018,22/10/2018
3842.76,COP,20/10/2020,20/10/2020
724.9,COP,20/11/1992,20/11/1992
817.06,COP,20/11/1993,22/11/1993
994.02,COP,20/11/1996,20/11/1996
1296.62,COP,20/11/1997,20/11/1997
1558.49,COP,20/11/1998,20/11/1998
1925.11,COP,20/11/1999,22/11/1999
2310.9,COP,20/11/2001,20/11/2001
2683.04,COP,20/11/2002,20/11/2002
2826.6,COP,20/11/2003,20/11/2003
2517.86,COP,20/11/2004,22/11/2004
2054.3,COP,20/11/2007,20/11/2007
2342.18,COP,20/11/2008,20/11/2008
1962.33,COP,20/11/2009,20/11/2009
1875.39,COP,20/11/2010,22/11/2010
1817.67,COP,20/11/2012,20/11/2012
1919.2,COP,20/11/2013,20/11/2013
2156.73,COP,20/11/2014,20/11/2014
3082.04,COP,20/11/2015,20/11/2015
3178.81,COP,20/11/2018,20/11/2018
3434.49,COP,20/11/2019,20/11/2019
621.71,COP,20/12/1991,20/12/1991
831.06,COP,20/12/1994,20/12/1994
987.22,COP,20/12/1995,20/12/1995
1001.1,COP,20/12/1996,20/12/1996
1287.51,COP,20/12/1997,22/12/1997
2187.17,COP,20/12/2000,20/12/2000
2307.1,COP,20/12/2001,20/12/2001
2818.54,COP,20/12/2002,20/12/2002
2806.89,COP,20/12/2003,22/12/2003
2286.83,COP,20/12/2005,20/12/2005
2249.28,COP,20/12/2006,20/12/2006
2005.92,COP,20/12/2007,20/12/2007
2167.35,COP,20/12/2008,22/12/2008
1939.39,COP,20/12/2011,20/12/2011
1790.46,COP,20/12/2012,20/12/2012
1943.46,COP,20/12/2013,20/12/2013
2297.14,COP,20/12/2014,22/12/2014
3019.44,COP,20/12/2016,20/12/2016
2972.05,COP,20/12/2017,20/12/2017
3216.55,COP,20/12/2018,20/12/2018
3322.38,COP,20/12/2019,20/12/2019
645.97,COP,21/01/1992,21/01/1992
750.06,COP,21/01/1993,21/01/1993
815.91,COP,21/01/1994,21/01/1994
855.54,COP,21/01/1995,23/01/1995
1022.75,COP,21/01/1997,21/01/1997
1327,COP,21/01/1998,21/01/1998
1582.57,COP,21/01/1999,21/01/1999
1938.84,COP,21/01/2000,21/01/2000
2926.06,COP,21/01/2003,21/01/2003
2730.75,COP,21/01/2004,21/01/2004
2381.54,COP,21/01/2005,21/01/2005
2269.41,COP,21/01/2006,23/01/2006
2245.28,COP,21/01/2009,21/01/2009
1964.18,COP,21/01/2010,21/01/2010
1849.59,COP,21/01/2011,21/01/2011
1828.75,COP,21/01/2012,23/01/2012
2373.44,COP,21/01/2015,21/01/2015
3357.67,COP,21/01/2016,21/01/2016
2927.91,COP,21/01/2017,23/01/2017
633.31,COP,21/02/1992,21/02/1992
851.88,COP,21/02/1995,21/02/1995
1034.34,COP,21/02/1996,21/02/1996
1074.1,COP,21/02/1997,21/02/1997
1347.94,COP,21/02/1998,23/02/1998
2247.09,COP,21/02/2001,21/02/2001
2282.94,COP,21/02/2002,21/02/2002
2938.23,COP,21/02/2003,21/02/2003
2700.19,COP,21/02/2004,23/02/2004
2220.76,COP,21/02/2007,21/02/2007
1910.81,COP,21/02/2008,21/02/2008
2588.31,COP,21/02/2009,23/02/2009
1791.33,COP,21/02/2013,21/02/2013
2052.46,COP,21/02/2014,21/02/2014
2455.54,COP,21/02/2015,23/02/2015
2862.01,COP,21/02/2018,21/02/2018
3112.18,COP,21/02/2019,21/02/2019
3403.5,COP,21/02/2020,21/02/2020
640.37,COP,21/03/1992,24/03/1992
863.77,COP,21/03/1995,21/03/1995
1047.65,COP,21/03/1996,21/03/1996
1060.66,COP,21/03/1997,21/03/1997
1361.86,COP,21/03/1998,24/03/1998
2282.17,COP,21/03/2001,21/03/2001
2279.6,COP,21/03/2002,21/03/2002
2954.62,COP,21/03/2003,21/03/2003
2186.21,COP,21/03/2007,21/03/2007
2340.83,COP,21/03/2009,24/03/2009
1759.78,COP,21/03/2012,21/03/2012
1812.35,COP,21/03/2013,21/03/2013
1998.6,COP,21/03/2014,21/03/2014
2587.71,COP,21/03/2015,24/03/2015
2866.92,COP,21/03/2018,21/03/2018
3092.39,COP,21/03/2019,21/03/2019
4079.96,COP,21/03/2020,24/03/2020
655.32,COP,21/04/1992,21/04/1992
773.97,COP,21/04/1993,21/04/1993
834.3,COP,21/04/1994,21/04/1994
877.38,COP,21/04/1995,21/04/1995
1360.42,COP,21/04/1998,21/04/1998
1563.94,COP,21/04/1999,21/04/1999
2329.73,COP,21/04/2001,23/04/2001
2620.94,COP,21/04/2004,21/04/2004
2344.45,COP,21/04/2005,21/04/2005
2336.1,COP,21/04/2006,21/04/2006
2121.42,COP,21/04/2007,23/04/2007
2376.38,COP,21/04/2009,21/04/2009
1947.69,COP,21/04/2010,21/04/2010
1782.59,COP,21/04/2011,25/04/2011
1771.13,COP,21/04/2012,23/04/2012
2487.07,COP,21/04/2015,21/04/2015
2899.92,COP,21/04/2016,21/04/2016
2863.39,COP,21/04/2017,21/04/2017
2757.96,COP,21/04/2018,23/04/2018
3967.76,COP,21/04/2020,21/04/2020
663.1,COP,21/05/1992,21/05/1992
781.94,COP,21/05/1993,21/05/1993
842.33,COP,21/05/1994,23/05/1994
1075.2,COP,21/05/1997,21/05/1997
1392.18,COP,21/05/1998,21/05/1998
1644.6,COP,21/05/1999,21/05/1999
2350.2,COP,21/05/2002,21/05/2002
2909.83,COP,21/05/2003,21/05/2003
2759.79,COP,21/05/2004,21/05/2004
2337,COP,21/05/2005,23/05/2005
1787.59,COP,21/05/2008,21/05/2008
2196.21,COP,21/05/2009,21/05/2009
2017.68,COP,21/05/2010,21/05/2010
1819.86,COP,21/05/2011,23/05/2011
1842.59,COP,21/05/2013,21/05/2013
1920.41,COP,21/05/2014,21/05/2014
2503.37,COP,21/05/2015,21/05/2015
3047.99,COP,21/05/2016,23/05/2016
3342.21,COP,21/05/2019,21/05/2019
3804.12,COP,21/05/2020,21/05/2020
828.94,COP,21/06/1994,21/06/1994
875.59,COP,21/06/1995,21/06/1995
1070.86,COP,21/06/1996,21/06/1996
1086.36,COP,21/06/1997,23/06/1997
2123.58,COP,21/06/2000,21/06/2000
2305.35,COP,21/06/2001,21/06/2001
2391.65,COP,21/06/2002,21/06/2002
2826.36,COP,21/06/2003,24/06/2003
2319.11,COP,21/06/2005,21/06/2005
2568.12,COP,21/06/2006,21/06/2006
1905.13,COP,21/06/2007,21/06/2007
1678.82,COP,21/06/2008,23/06/2008
1789.47,COP,21/06/2011,21/06/2011
1770.38,COP,21/06/2012,21/06/2012
1937.26,COP,21/06/2013,21/06/2013
1884.56,COP,21/06/2014,24/06/2014
2972.97,COP,21/06/2016,21/06/2016
3029.53,COP,21/06/2017,21/06/2017
2916.49,COP,21/06/2018,21/06/2018
3202.01,COP,21/06/2019,21/06/2019
894.5,COP,21/07/1995,21/07/1995
692.56,COP,21/08/1992,21/08/1992
806.72,COP,21/08/1993,23/08/1993
1044.54,COP,21/08/1996,21/08/1996
1140.54,COP,21/08/1997,21/08/1997
1391.55,COP,21/08/1998,21/08/1998
1907.94,COP,21/08/1999,23/08/1999
2620.91,COP,21/08/2002,21/08/2002
2861.63,COP,21/08/2003,21/08/2003
2606.57,COP,21/08/2004,23/08/2004
1880.69,COP,21/08/2008,21/08/2008
2012.67,COP,21/08/2009,21/08/2009
1820.93,COP,21/08/2010,23/08/2010
1922.73,COP,21/08/2013,21/08/2013
1912.43,COP,21/08/2014,21/08/2014
3053.65,COP,21/08/2015,21/08/2015
3420.99,COP,21/08/2019,21/08/2019
3792.13,COP,21/08/2020,21/08/2020
810.88,COP,21/09/1993,21/09/1993
841.82,COP,21/09/1994,21/09/1994
974.88,COP,21/09/1995,21/09/1995
1037.11,COP,21/09/1996,23/09/1996
1981.64,COP,21/09/1999,21/09/1999
2212.93,COP,21/09/2000,21/09/2000
2341.68,COP,21/09/2001,21/09/2001
2815.05,COP,21/09/2002,23/09/2002
2548.2,COP,21/09/2004,21/09/2004
2300.58,COP,21/09/2005,21/09/2005
2399.46,COP,21/09/2006,21/09/2006
2042.63,COP,21/09/2007,21/09/2007
1798.73,COP,21/09/2010,21/09/2010
1854.96,COP,21/09/2011,21/09/2011
1798.98,COP,21/09/2012,21/09/2012
1889.12,COP,21/09/2013,23/09/2013
2911.11,COP,21/09/2016,21/09/2016
2893.18,COP,21/09/2017,21/09/2017
3014.18,COP,21/09/2018,21/09/2018
3402.32,COP,21/09/2019,23/09/2019
706.06,COP,21/10/1992,21/10/1992
816.41,COP,21/10/1993,21/10/1993
838.32,COP,21/10/1994,21/10/1994
988.96,COP,21/10/1995,23/10/1995
1264.6,COP,21/10/1997,21/10/1997
1598.61,COP,21/10/1998,21/10/1998
1957.53,COP,21/10/1999,21/10/1999
2159.79,COP,21/10/2000,23/10/2000
2864.34,COP,21/10/2003,21/10/2003
2561.33,COP,21/10/2004,21/10/2004
2289.15,COP,21/10/2005,21/10/2005
2340.89,COP,21/10/2006,23/10/2006
2243.49,COP,21/10/2008,21/10/2008
1913.98,COP,21/10/2009,21/10/2009
1812.6,COP,21/10/2010,21/10/2010
1905.95,COP,21/10/2011,21/10/2011
2065.82,COP,21/10/2014,21/10/2014
2929.19,COP,21/10/2015,21/10/2015
2934.03,COP,21/10/2016,21/10/2016
2936.66,COP,21/10/2017,23/10/2017
3830.79,COP,21/10/2020,21/10/2020
721.98,COP,21/11/1992,23/11/1992
1003.44,COP,21/11/1995,21/11/1995
995.2,COP,21/11/1996,21/11/1996
1298.19,COP,21/11/1997,21/11/1997
1539.38,COP,21/11/1998,23/11/1998
2122.61,COP,21/11/2000,21/11/2000
2314.86,COP,21/11/2001,21/11/2001
2671.7,COP,21/11/2002,21/11/2002
2831.1,COP,21/11/2003,21/11/2003
2283.99,COP,21/11/2006,21/11/2006
2056.28,COP,21/11/2007,21/11/2007
2359.26,COP,21/11/2008,21/11/2008
1974.47,COP,21/11/2009,23/11/2009
1815.58,COP,21/11/2012,21/11/2012
1923.19,COP,21/11/2013,21/11/2013
2156.93,COP,21/11/2014,21/11/2014
3047.31,COP,21/11/2015,23/11/2015
3011.32,COP,21/11/2017,21/11/2017
3189.51,COP,21/11/2018,21/11/2018
3445.95,COP,21/11/2019,21/11/2019
620.62,COP,21/12/1991,23/12/1991
803.81,COP,21/12/1993,21/12/1993
830.16,COP,21/12/1994,21/12/1994
985.39,COP,21/12/1995,21/12/1995
1003.15,COP,21/12/1996,23/12/1996
1868.47,COP,21/12/1999,21/12/1999
2185.05,COP,21/12/2000,21/12/2000
2306.88,COP,21/12/2001,21/12/2001
2814.71,COP,21/12/2002,23/12/2002
2329.79,COP,21/12/2004,21/12/2004
2286.46,COP,21/12/2005,21/12/2005
2234.36,COP,21/12/2006,21/12/2006
2000.58,COP,21/12/2007,21/12/2007
1928.71,COP,21/12/2010,21/12/2010
1932.08,COP,21/12/2011,21/12/2011
1788.87,COP,21/12/2012,21/12/2012
1935.93,COP,21/12/2013,23/12/2013
2988.06,COP,21/12/2016,21/12/2016
2965.77,COP,21/12/2017,21/12/2017
3246.86,COP,21/12/2018,21/12/2018
3325.47,COP,21/12/2019,23/12/2019
647.04,COP,22/01/1992,22/01/1992
