DATE,Symbol,close_price,Retornos,Retornos_2,Weights,EWMA,
21/04/2009,.OMXHPI,5297.41,0.008789965,0,0,0,
22/04/2009,.OMXHPI,5410.5,0.021123488,0,0,0,
23/04/2009,.OMXHPI,5406.58,-0.00072478,0,0,0,
24/04/2009,.OMXHPI,5429.94,0.004311354,0,0,0,
27/04/2009,.OMXHPI,5383.31,-0.008624658,0,0,0,
28/04/2009,.OMXHPI,5282.75,-0.018856631,0,0,0,
29/04/2009,.OMXHPI,5439.63,0.029264248,0,0,0,
30/04/2009,.OMXHPI,5606.79,0.030267319,0,0,0,
4/5/2009,.OMXHPI,5872.99,0.046385511,0,0,0,
5/5/2009,.OMXHPI,5800.61,-0.012400789,0,0,0,
6/5/2009,.OMXHPI,5935.09,0.022919108,0,0,0,
7/5/2009,.OMXHPI,5883.23,-0.008776261,0,0,0,
8/5/2009,.OMXHPI,5970.6,0.014741494,0,0,0,
11/5/2009,.OMXHPI,5741.3,-0.039161759,0,0,0,
12/5/2009,.OMXHPI,5638.64,-0.018042764,0,0,0,
13/05/2009,.OMXHPI,5462.43,-0.031749156,0,0,0,
14/05/2009,.OMXHPI,5532.13,0.012679167,0,0,0,
15/05/2009,.OMXHPI,5654.67,0.021908839,0,0,0,
18/05/2009,.OMXHPI,5748.04,0.016377175,0,0,0,
19/05/2009,.OMXHPI,5884.35,0.023437357,0,0,0,
20/05/2009,.OMXHPI,5990.13,0.01781683,0,0,0,
22/05/2009,.OMXHPI,5781.22,-0.035498382,0,0,0,
25/05/2009,.OMXHPI,5828.03,0.008064303,0,0,0,
26/05/2009,.OMXHPI,5775.61,-0.009035157,0,0,0,
27/05/2009,.OMXHPI,5855.93,0.013810945,0,0,0,
28/05/2009,.OMXHPI,5836.29,-0.003359502,0,0,0,
29/05/2009,.OMXHPI,5791.54,-0.007697089,0,0,0,
1/6/2009,.OMXHPI,6017.82,0.038326835,0,0,0,
2/6/2009,.OMXHPI,6031.94,0.002343616,0,0,0,
3/6/2009,.OMXHPI,5825.55,-0.034815268,0,0,0,
4/6/2009,.OMXHPI,5797.92,-0.004754183,0,0,0,
5/6/2009,.OMXHPI,5802.82,0.000844774,0,0,0,
8/6/2009,.OMXHPI,5737.3,-0.01135529,0,0,0,
9/6/2009,.OMXHPI,5833.93,0.016702156,0,0,0,
10/6/2009,.OMXHPI,5924.03,0.015326088,0,0,0,
11/6/2009,.OMXHPI,5967.89,0.007376471,0,0,0,
12/6/2009,.OMXHPI,5901.86,-0.011125876,0,0,0,
15/06/2009,.OMXHPI,5757.6,-0.024746834,0,0,0,
16/06/2009,.OMXHPI,5768.33,0.001861889,0,0,0,
17/06/2009,.OMXHPI,5591.81,-0.031079583,0,0,0,
18/06/2009,.OMXHPI,5614.24,0.0040032,0,0,0,
22/06/2009,.OMXHPI,5490.55,-0.022277795,0,0,0,
23/06/2009,.OMXHPI,5430.46,-0.011004588,0,0,0,
24/06/2009,.OMXHPI,5595.25,0.029894179,0,0,0,
25/06/2009,.OMXHPI,5548.91,-0.008316511,0,0,0,
26/06/2009,.OMXHPI,5614.83,0.0118098,0,0,0,
29/06/2009,.OMXHPI,5716.3,0.017910431,0,0,0,
30/06/2009,.OMXHPI,5607.68,-0.019184656,0,0,0,
1/7/2009,.OMXHPI,5717.43,0.019382317,0,0,0,
2/7/2009,.OMXHPI,5607.2,-0.019467918,0,0,0,
3/7/2009,.OMXHPI,5554.48,-0.009446677,0,0,0,
6/7/2009,.OMXHPI,5492.49,-0.011223105,0,0,0,
7/7/2009,.OMXHPI,5495.53,0.00055333,0,0,0,
8/7/2009,.OMXHPI,5398.69,-0.017778703,0,0,0,
9/7/2009,.OMXHPI,5414.69,0.002959299,0,0,0,
10/7/2009,.OMXHPI,5351.64,-0.011712574,0,0,0,
13/07/2009,.OMXHPI,5467.75,0.021464141,0,0,0,
14/07/2009,.OMXHPI,5508.43,0.007412449,0,0,0,
15/07/2009,.OMXHPI,5753.63,0.043551314,0,0,0,
16/07/2009,.OMXHPI,5438.81,-0.056270673,0,0,0,
17/07/2009,.OMXHPI,5435.71,-0.00057014,0,0,0,
20/07/2009,.OMXHPI,5487.78,0.009533655,0,0,0,
21/07/2009,.OMXHPI,5521.83,0.006185525,0,0,0,
22/07/2009,.OMXHPI,5576.56,0.009862772,0,0,0,
23/07/2009,.OMXHPI,5662.13,0.015228048,0,0,0,
24/07/2009,.OMXHPI,5659.88,-0.000397456,0,0,0,
27/07/2009,.OMXHPI,5676.59,0.00294801,0,0,0,
28/07/2009,.OMXHPI,5643.78,-0.005796647,0,0,0,
29/07/2009,.OMXHPI,5645.52,0.000308256,0,0,0,
30/07/2009,.OMXHPI,5771.47,0.022064504,0,0,0,
31/07/2009,.OMXHPI,5751.47,-0.00347134,0,0,0,
3/8/2009,.OMXHPI,5873.71,0.021030987,0,0,0,
4/8/2009,.OMXHPI,5830.66,-0.00735626,0,0,0,
5/8/2009,.OMXHPI,5840.55,0.001694769,0,0,0,
6/8/2009,.OMXHPI,5875.45,0.005957682,0,0,0,
7/8/2009,.OMXHPI,5942.34,0.011320342,0,0,0,
10/8/2009,.OMXHPI,5882.77,-0.010075256,0,0,0,
11/8/2009,.OMXHPI,5821.07,-0.010543646,0,0,0,
12/8/2009,.OMXHPI,5881.63,0.010349841,0,0,0,
13/08/2009,.OMXHPI,5965.65,0.014184084,0,0,0,
14/08/2009,.OMXHPI,5949.57,-0.002699071,0,0,0,
17/08/2009,.OMXHPI,5800.72,-0.0253369,0,0,0,
18/08/2009,.OMXHPI,5840.38,0.006813815,0,0,0,
19/08/2009,.OMXHPI,5815.38,-0.004289731,0,0,0,
20/08/2009,.OMXHPI,5868.92,0.009164498,0,0,0,
21/08/2009,.OMXHPI,6019.47,0.025328585,0,0,0,
24/08/2009,.OMXHPI,6136.26,0.01921622,0,0,0,
25/08/2009,.OMXHPI,6126.79,-0.001544477,0,0,0,
26/08/2009,.OMXHPI,6152,0.004106274,0,0,0,
27/08/2009,.OMXHPI,6205,0.008578186,0,0,0,
28/08/2009,.OMXHPI,6305.56,0.016076365,0,0,0,
31/08/2009,.OMXHPI,6230.62,-0.011955938,0,0,0,
1/9/2009,.OMXHPI,6100.13,-0.021165764,0,0,0,
2/9/2009,.OMXHPI,5977.95,-0.020232383,0,0,0,
3/9/2009,.OMXHPI,6068.96,0.015109556,0,0,0,
4/9/2009,.OMXHPI,6195.44,0.020626282,0,0,0,
7/9/2009,.OMXHPI,6321.3,0.020111346,0,0,0,
8/9/2009,.OMXHPI,6363.16,0.006600226,0,0,0,
9/9/2009,.OMXHPI,6430.89,0.010587833,0,0,0,
10/9/2009,.OMXHPI,6450.84,0.003097413,0,0,0,
11/9/2009,.OMXHPI,6448.21,-0.000407782,0,0,0,
14/09/2009,.OMXHPI,6395.99,-0.008131341,0,0,0,
15/09/2009,.OMXHPI,6496.08,0.015527687,0,0,0,
16/09/2009,.OMXHPI,6591.67,0.014607813,0,0,0,
17/09/2009,.OMXHPI,6632.35,0.00615246,0,0,0,
18/09/2009,.OMXHPI,6612.73,-0.002962612,0,0,0,
21/09/2009,.OMXHPI,6567.33,-0.006889222,0,0,0,
22/09/2009,.OMXHPI,6589.57,0.003380739,0,0,0,
23/09/2009,.OMXHPI,6593.76,0.000635651,0,0,0,
24/09/2009,.OMXHPI,6422.38,-0.026334982,0,0,0,
25/09/2009,.OMXHPI,6405.56,-0.002622402,0,0,0,
28/09/2009,.OMXHPI,6505.05,0.015412435,0,0,0,
29/09/2009,.OMXHPI,6420.77,-0.01304075,0,0,0,
30/09/2009,.OMXHPI,6368.82,-0.008123839,0,0,0,
1/10/2009,.OMXHPI,6255.53,-0.017948337,0,0,0,
2/10/2009,.OMXHPI,6095.93,-0.025844537,0,0,0,
5/10/2009,.OMXHPI,6171.95,0.012393498,0,0,0,
6/10/2009,.OMXHPI,6311.7,0.022390221,0,0,0,
7/10/2009,.OMXHPI,6274.72,-0.005876191,0,0,0,
8/10/2009,.OMXHPI,6315.14,0.006421062,0,0,0,
9/10/2009,.OMXHPI,6346.47,0.004948828,0,0,0,
12/10/2009,.OMXHPI,6387.83,0.006495865,0,0,0,
13/10/2009,.OMXHPI,6344.25,-0.006845727,0,0,0,
14/10/2009,.OMXHPI,6443.9,0.015585056,0,0,0,
15/10/2009,.OMXHPI,6244.29,-0.031466501,0,0,0,
16/10/2009,.OMXHPI,6236.34,-0.001273974,0,0,0,
19/10/2009,.OMXHPI,6284.09,0.007627571,0,0,0,
20/10/2009,.OMXHPI,6279.03,-0.000805532,0,0,0,
21/10/2009,.OMXHPI,6235.72,-0.00692146,0,0,0,
22/10/2009,.OMXHPI,6188.12,-0.007662725,0,0,0,
23/10/2009,.OMXHPI,6167.7,-0.003305328,0,0,0,
26/10/2009,.OMXHPI,6091.86,-0.012372543,0,0,0,
27/10/2009,.OMXHPI,6077.7,-0.002327119,0,0,0,
28/10/2009,.OMXHPI,5949.16,-0.021376302,0,0,0,
29/10/2009,.OMXHPI,6038.62,0.014925476,0,0,0,
30/10/2009,.OMXHPI,5952.96,-0.014286934,0,0,0,
2/11/2009,.OMXHPI,5979.36,0.004424964,0,0,0,
3/11/2009,.OMXHPI,5913.92,-0.011004645,0,0,0,
4/11/2009,.OMXHPI,6026.5,0.018857517,0,0,0,
5/11/2009,.OMXHPI,6046.62,0.003333027,0,0,0,
6/11/2009,.OMXHPI,6077.7,0.005126897,0,0,0,
9/11/2009,.OMXHPI,6209.68,0.02148303,0,0,0,
10/11/2009,.OMXHPI,6170.23,-0.00637325,0,0,0,
11/11/2009,.OMXHPI,6267.38,0.01562229,0,0,0,
12/11/2009,.OMXHPI,6286.82,0.003096974,0,0,0,
13/11/2009,.OMXHPI,6303.44,0.002640138,0,0,0,
16/11/2009,.OMXHPI,6390.78,0.013760811,0,0,0,
17/11/2009,.OMXHPI,6333.29,-0.009036478,0,0,0,
18/11/2009,.OMXHPI,6404.51,0.011182581,0,0,0,
19/11/2009,.OMXHPI,6278.16,-0.019925486,0,0,0,
20/11/2009,.OMXHPI,6244.48,-0.00537907,0,0,0,
23/11/2009,.OMXHPI,6347.6,0.016378915,0,0,0,
24/11/2009,.OMXHPI,6292.34,-0.008743768,0,0,0,
25/11/2009,.OMXHPI,6286.6,-0.000912637,0,0,0,
26/11/2009,.OMXHPI,6101.35,-0.029910326,0,0,0,
27/11/2009,.OMXHPI,6190.97,0.014581721,0,0,0,
30/11/2009,.OMXHPI,6104.17,-0.014119635,0,0,0,
1/12/2009,.OMXHPI,6224.77,0.01956435,0,0,0,
2/12/2009,.OMXHPI,6221.51,-0.000523851,0,0,0,
3/12/2009,.OMXHPI,6175.72,-0.007387168,0,0,0,
4/12/2009,.OMXHPI,6204.49,0.004647749,0,0,0,
7/12/2009,.OMXHPI,6198.5,-0.000965896,0,0,0,
8/12/2009,.OMXHPI,6170.12,-0.004589041,0,0,0,
9/12/2009,.OMXHPI,6126.5,-0.007094662,0,0,0,
10/12/2009,.OMXHPI,6173.43,0.007630975,0,0,0,
11/12/2009,.OMXHPI,6239.68,0.0106743,0,0,0,
14/12/2009,.OMXHPI,6253.1,0.002148442,0,0,0,
15/12/2009,.OMXHPI,6242.77,-0.001653347,0,0,0,
16/12/2009,.OMXHPI,6267.31,0.003923241,0,0,0,
17/12/2009,.OMXHPI,6233.37,-0.005430118,0,0,0,
18/12/2009,.OMXHPI,6215.43,-0.002882208,0,0,0,
21/12/2009,.OMXHPI,6255.34,0.006400589,0,0,0,
22/12/2009,.OMXHPI,6343.31,0.013965215,0,0,0,
23/12/2009,.OMXHPI,6361.53,0.0028682,0,0,0,
28/12/2009,.OMXHPI,6361.6,1.10E-05,0,0,0,
29/12/2009,.OMXHPI,6427.91,0.010369528,0,0,0,
30/12/2009,.OMXHPI,6456.13,0.004380621,0,0,0,
4/1/2010,.OMXHPI,6627.39,0.026180994,0,0,0,
5/1/2010,.OMXHPI,6633.54,0.000927537,0,0,0,
7/1/2010,.OMXHPI,6669.09,0.00534482,0,0,0,
8/1/2010,.OMXHPI,6690.24,0.003166329,0,0,0,
11/1/2010,.OMXHPI,6639.32,-0.007640199,0,0,0,
12/1/2010,.OMXHPI,6531.34,-0.01639742,0,0,0,
13/01/2010,.OMXHPI,6565.52,0.005219584,0,0,0,
14/01/2010,.OMXHPI,6618.91,0.008098991,0,0,0,
15/01/2010,.OMXHPI,6585.92,-0.004996667,0,0,0,
18/01/2010,.OMXHPI,6658.43,0.010949684,0,0,0,
19/01/2010,.OMXHPI,6675.32,0.002533422,0,0,0,
20/01/2010,.OMXHPI,6598.82,-0.011526298,0,0,0,
21/01/2010,.OMXHPI,6600.96,0.000324248,0,0,0,
22/01/2010,.OMXHPI,6534.06,-0.010186597,0,0,0,
25/01/2010,.OMXHPI,6495,-0.005995846,0,0,0,
26/01/2010,.OMXHPI,6450.55,-0.006867252,0,0,0,
27/01/2010,.OMXHPI,6476.61,0.004031827,0,0,0,
28/01/2010,.OMXHPI,6622.67,0.022301387,0,0,0,
29/01/2010,.OMXHPI,6704.05,0.012213209,0,0,0,
1/2/2010,.OMXHPI,6754.98,0.007568189,0,0,0,
2/2/2010,.OMXHPI,6801.35,0.006841111,0,0,0,
3/2/2010,.OMXHPI,6788.36,-0.001911741,0,0,0,
4/2/2010,.OMXHPI,6652.41,-0.020230186,0,0,0,
5/2/2010,.OMXHPI,6515.36,-0.020816729,0,0,0,
8/2/2010,.OMXHPI,6469.78,-0.007020361,0,0,0,
9/2/2010,.OMXHPI,6483.95,0.002187788,0,0,0,
10/2/2010,.OMXHPI,6464.73,-0.002968645,0,0,0,
11/2/2010,.OMXHPI,6488.07,0.003603858,0,0,0,
12/2/2010,.OMXHPI,6436.12,-0.008039232,0,0,0,
15/02/2010,.OMXHPI,6451.68,0.002414688,0,0,0,
16/02/2010,.OMXHPI,6516.17,0.009946218,0,0,0,
17/02/2010,.OMXHPI,6616.92,0.015343225,0,0,0,
18/02/2010,.OMXHPI,6659.46,0.006408395,0,0,0,
19/02/2010,.OMXHPI,6672.65,0.001978682,0,0,0,
22/02/2010,.OMXHPI,6694.99,0.003342403,0,0,0,
23/02/2010,.OMXHPI,6667.39,-0.004131006,0,0,0,
24/02/2010,.OMXHPI,6689.99,0.0033839,0,0,0,
25/02/2010,.OMXHPI,6606.14,-0.01261286,0,0,0,
26/02/2010,.OMXHPI,6680.45,0.011185831,0,0,0,
1/3/2010,.OMXHPI,6753.27,0.010841481,0,0,0,
2/3/2010,.OMXHPI,6801.29,0.007085468,0,0,0,
3/3/2010,.OMXHPI,6896.82,0.013948136,0,0,0,
4/3/2010,.OMXHPI,6895.81,-0.000146455,0,0,0,
5/3/2010,.OMXHPI,6962.18,0.009578663,0,0,0,
8/3/2010,.OMXHPI,7010.1,0.006859323,0,0,0,
9/3/2010,.OMXHPI,7022.23,0.001728865,0,0,0,
10/3/2010,.OMXHPI,7106.78,0.011968427,0,0,0,
11/3/2010,.OMXHPI,7061.9,-0.006335121,0,0,0,
12/3/2010,.OMXHPI,7177.2,0.016195198,0,0,0,
15/03/2010,.OMXHPI,7167.73,-0.001320327,0,0,0,
16/03/2010,.OMXHPI,7236.92,0.009606694,0,0,0,
17/03/2010,.OMXHPI,7312.81,0.010431903,0,0,0,
18/03/2010,.OMXHPI,7245.34,-0.009269101,0,0,0,
19/03/2010,.OMXHPI,7186.58,-0.008143106,0,0,0,
22/03/2010,.OMXHPI,7222.61,0.005000985,0,0,0,
23/03/2010,.OMXHPI,7270.16,0.006561916,0,0,0,
24/03/2010,.OMXHPI,7284.32,0.001945793,0,0,0,
25/03/2010,.OMXHPI,7379.09,0.012926232,0,0,0,
26/03/2010,.OMXHPI,7360.46,-0.002527894,0,0,0,
29/03/2010,.OMXHPI,7309.2,-0.006988602,0,0,0,
30/03/2010,.OMXHPI,7290.1,-0.002616565,0,0,0,
31/03/2010,.OMXHPI,7297.79,0.001054299,0,0,0,
1/4/2010,.OMXHPI,7381.39,0.011390405,0,0,0,
6/4/2010,.OMXHPI,7426.43,0.006083291,0,0,0,
7/4/2010,.OMXHPI,7450.32,0.003211726,0,0,0,
8/4/2010,.OMXHPI,7349.98,-0.013559392,0,0,0,
9/4/2010,.OMXHPI,7371.59,0.00293583,0,0,0,
12/4/2010,.OMXHPI,7363.54,-0.001092627,0,0,0,
13/04/2010,.OMXHPI,7340.16,-0.003180155,0,0,0,
14/04/2010,.OMXHPI,7372.58,0.004407072,0,0,0,
15/04/2010,.OMXHPI,7384.7,0.001642579,0,0,0,
16/04/2010,.OMXHPI,7242.36,-0.019463172,0,0,0,
19/04/2010,.OMXHPI,7232.06,-0.001423201,0,0,0,
20/04/2010,.OMXHPI,7365.11,0.018230066,0,0,0,
21/04/2010,.OMXHPI,7310.33,-0.007465569,0,0,0,
22/04/2010,.OMXHPI,7009.08,-0.042081965,0,0,0,
23/04/2010,.OMXHPI,7046.66,0.005347294,0,0,0,
26/04/2010,.OMXHPI,7092.65,0.006505291,0,0,0,
27/04/2010,.OMXHPI,6920.01,-0.024641822,0,0,0,
28/04/2010,.OMXHPI,6839.8,-0.011658723,0,0,0,
29/04/2010,.OMXHPI,6927.67,0.012765046,0,0,0,
30/04/2010,.OMXHPI,6980.72,0.007628526,0,0,0,
3/5/2010,.OMXHPI,6984.15,0.000491233,0,0,0,
4/5/2010,.OMXHPI,6774.83,-0.030429022,0,0,0,
5/5/2010,.OMXHPI,6656.97,-0.017549848,0,0,0,
6/5/2010,.OMXHPI,6544.35,-0.017062344,0,0,0,
7/5/2010,.OMXHPI,6263.22,-0.043907652,0,0,0,
10/5/2010,.OMXHPI,6726.17,0.071311458,0.01,0,0,
11/5/2010,.OMXHPI,6647.49,-0.011766548,0,0,0,
12/5/2010,.OMXHPI,6783.59,0.020267121,0,0,0,
14/05/2010,.OMXHPI,6549.79,-0.035073472,0,0,0,
17/05/2010,.OMXHPI,6554.35,0.000695963,0,0,0,
18/05/2010,.OMXHPI,6656.71,0.015496417,0,0,0,
19/05/2010,.OMXHPI,6439.68,-0.033146519,0,0,0,
20/05/2010,.OMXHPI,6310.12,-0.020324156,0,0,0,
21/05/2010,.OMXHPI,6300.71,-0.001492368,0,0,0,
24/05/2010,.OMXHPI,6295.84,-0.000773228,0,0,0,
25/05/2010,.OMXHPI,6158.33,-0.022083461,0,0,0,
26/05/2010,.OMXHPI,6320.64,0.026014832,0,0,0,
27/05/2010,.OMXHPI,6484.33,0.025568028,0,0,0,
28/05/2010,.OMXHPI,6487.3,0.000457922,0,0,0,
31/05/2010,.OMXHPI,6484.85,-0.000377732,0,0,0,
1/6/2010,.OMXHPI,6489.55,0.000724504,0,0,0,
2/6/2010,.OMXHPI,6523.44,0.005208653,0,0,0,
3/6/2010,.OMXHPI,6606.38,0.012634005,0,0,0,
4/6/2010,.OMXHPI,6469.7,-0.020906109,0,0,0,
7/6/2010,.OMXHPI,6394.88,-0.011632069,0,0,0,
8/6/2010,.OMXHPI,6385.83,-0.001416197,0,0,0,
9/6/2010,.OMXHPI,6449.46,0.009914933,0,0,0,
10/6/2010,.OMXHPI,6559.25,0.016879861,0,0,0,
11/6/2010,.OMXHPI,6575.14,0.002419603,0,0,0,
14/06/2010,.OMXHPI,6656.01,0.012224335,0,0,0,
15/06/2010,.OMXHPI,6727.5,0.010683398,0,0,0,
16/06/2010,.OMXHPI,6575.73,-0.022818005,0,0,0,
17/06/2010,.OMXHPI,6570.12,-0.000853501,0,0,0,
18/06/2010,.OMXHPI,6623.81,0.008138636,0,0,0,
21/06/2010,.OMXHPI,6654.91,0.004684195,0,0,0,
22/06/2010,.OMXHPI,6630.06,-0.003741074,0,0,0,
23/06/2010,.OMXHPI,6558.53,-0.010847361,0,0,0,
24/06/2010,.OMXHPI,6427.19,-0.020229064,0,0,0,
28/06/2010,.OMXHPI,6432.4,0.00081029,0,0,0,
29/06/2010,.OMXHPI,6254.79,-0.028000149,0,0,0,
30/06/2010,.OMXHPI,6244.37,-0.001667312,0,0,0,
1/7/2010,.OMXHPI,6132.19,-0.018128312,0,0,0,
2/7/2010,.OMXHPI,6176.53,0.00720468,0,0,0,
5/7/2010,.OMXHPI,6140.95,-0.005777172,0,0,0,
6/7/2010,.OMXHPI,6292.67,0.024406011,0,0,0,
7/7/2010,.OMXHPI,6334.05,0.006554378,0,0,0,
8/7/2010,.OMXHPI,6360.86,0.004223746,0,0,0,
9/7/2010,.OMXHPI,6398.51,0.005901562,0,0,0,
12/7/2010,.OMXHPI,6403.9,0.000842029,0,0,0,
13/07/2010,.OMXHPI,6511.05,0.016593554,0,0,0,
14/07/2010,.OMXHPI,6517.1,0.000928758,0,0,0,
15/07/2010,.OMXHPI,6494.44,-0.003483065,0,0,0,
16/07/2010,.OMXHPI,6378.1,-0.018076179,0,0,0,
19/07/2010,.OMXHPI,6368.41,-0.001520416,0,0,0,
20/07/2010,.OMXHPI,6394.28,0.00405401,0,0,0,
21/07/2010,.OMXHPI,6470.45,0.011841817,0,0,0,
22/07/2010,.OMXHPI,6577.96,0.016479009,0,0,0,
23/07/2010,.OMXHPI,6628.47,0.007649341,0,0,0,
26/07/2010,.OMXHPI,6678.39,0.007502932,0,0,0,
27/07/2010,.OMXHPI,6680.64,0.000336851,0,0,0,
28/07/2010,.OMXHPI,6681.2,8.38E-05,0,0,0,
29/07/2010,.OMXHPI,6688.56,0.001100992,0,0,0,
30/07/2010,.OMXHPI,6641.97,-0.006989998,0,0,0,
2/8/2010,.OMXHPI,6799.02,0.023369878,0,0,0,
3/8/2010,.OMXHPI,6824.55,0.003747921,0,0,0,
4/8/2010,.OMXHPI,6811.54,-0.001908172,0,0,0,
5/8/2010,.OMXHPI,6842.73,0.004568542,0,0,0,
6/8/2010,.OMXHPI,6798.94,-0.006420057,0,0,0,
9/8/2010,.OMXHPI,6869.13,0.010270743,0,0,0,
10/8/2010,.OMXHPI,6790.68,-0.011486377,0,0,0,
11/8/2010,.OMXHPI,6634.04,-0.023337114,0,0,0,
12/8/2010,.OMXHPI,6626.13,-0.001193047,0,0,0,
13/08/2010,.OMXHPI,6679.94,0.008088082,0,0,0,
16/08/2010,.OMXHPI,6643.99,-0.005396319,0,0,0,
17/08/2010,.OMXHPI,6747.09,0.015398614,0,0,0,
18/08/2010,.OMXHPI,6740.93,-0.000913403,0,0,0,
19/08/2010,.OMXHPI,6702.18,-0.005765051,0,0,0,
20/08/2010,.OMXHPI,6622.41,-0.011973495,0,0,0,
23/08/2010,.OMXHPI,6613.51,-0.001344825,0,0,0,
24/08/2010,.OMXHPI,6494.13,-0.018215835,0,0,0,
25/08/2010,.OMXHPI,6438.19,-0.008651247,0,0,0,
26/08/2010,.OMXHPI,6487.19,0.007582018,0,0,0,
27/08/2010,.OMXHPI,6489.97,0.000428445,0,0,0,
30/08/2010,.OMXHPI,6517.01,0.004157774,0,0,0,
31/08/2010,.OMXHPI,6527.3,0.0015777,0,0,0,
1/9/2010,.OMXHPI,6715.77,0.028465111,0,0,0,
2/9/2010,.OMXHPI,6730.41,0.002177571,0,0,0,
3/9/2010,.OMXHPI,6759.77,0.004352803,0,0,0,
6/9/2010,.OMXHPI,6770.54,0.001591982,0,0,0,
7/9/2010,.OMXHPI,6771.5,0.000141781,0,0,0,
8/9/2010,.OMXHPI,6856.41,0.012461353,0,0,0,
9/9/2010,.OMXHPI,6913.74,0.008326755,0,0,0,
10/9/2010,.OMXHPI,6973,0.008534812,0,0,0,
13/09/2010,.OMXHPI,7037.61,0.009223076,0,0,0,
14/09/2010,.OMXHPI,6979.79,-0.008249794,0,0,0,
15/09/2010,.OMXHPI,6984.39,0.000658829,0,0,0,
16/09/2010,.OMXHPI,6989.59,0.00074424,0,0,0,
17/09/2010,.OMXHPI,7006.45,0.002409254,0,0,0,
20/09/2010,.OMXHPI,7102.72,0.013646656,0,0,0,
21/09/2010,.OMXHPI,7052.88,-0.007041765,0,0,0,
22/09/2010,.OMXHPI,6970.19,-0.01179356,0,0,0,
23/09/2010,.OMXHPI,6918.14,-0.007495537,0,0,0,
24/09/2010,.OMXHPI,7013.06,0.013627178,0,0,0,
27/09/2010,.OMXHPI,6978.98,-0.004871351,0,0,0,
28/09/2010,.OMXHPI,7032.24,0.007602515,0,0,0,
29/09/2010,.OMXHPI,7041.65,0.001337228,0,0,0,
30/09/2010,.OMXHPI,7096.54,0.007764824,0,0,0,
1/10/2010,.OMXHPI,7127.71,0.004382663,0,0,0,
4/10/2010,.OMXHPI,7063.87,-0.008996945,0,0,0,
5/10/2010,.OMXHPI,7154.18,0.012703741,0,0,0,
6/10/2010,.OMXHPI,7186.17,0.004461544,0,0,0,
7/10/2010,.OMXHPI,7249.37,0.008756223,0,0,0,
8/10/2010,.OMXHPI,7270.08,0.002852727,0,0,0,
11/10/2010,.OMXHPI,7341.76,0.0098113,0,0,0,
12/10/2010,.OMXHPI,7337.76,-0.000544977,0,0,0,
13/10/2010,.OMXHPI,7449.84,0.015158937,0,0,0,
14/10/2010,.OMXHPI,7325.06,-0.01689121,0,0,0,
15/10/2010,.OMXHPI,7257.63,-0.009248017,0,0,0,
18/10/2010,.OMXHPI,7242.2,-0.002128302,0,0,0,
19/10/2010,.OMXHPI,7192.18,-0.006930703,0,0,0,
20/10/2010,.OMXHPI,7231.94,0.005513002,0,0,0,
21/10/2010,.OMXHPI,7417.43,0.025325309,0,0,0,
22/10/2010,.OMXHPI,7374.47,-0.005808601,0,0,0,
25/10/2010,.OMXHPI,7418.44,0.005944757,0,0,0,
26/10/2010,.OMXHPI,7365.46,-0.007167287,0,0,0,
27/10/2010,.OMXHPI,7330.8,-0.004716855,0,0,0,
28/10/2010,.OMXHPI,7293.21,-0.005140872,0,0,0,
29/10/2010,.OMXHPI,7232.54,-0.00835349,0,0,0,
1/11/2010,.OMXHPI,7238.49,0.000822333,0,0,0,
2/11/2010,.OMXHPI,7247.54,0.00124948,0,0,0,
3/11/2010,.OMXHPI,7190.2,-0.007943113,0,0,0,
4/11/2010,.OMXHPI,7323.31,0.018343424,0,0,0,
5/11/2010,.OMXHPI,7330.63,0.000999049,0,0,0,
8/11/2010,.OMXHPI,7292.84,-0.005168415,0,0,0,
9/11/2010,.OMXHPI,7394.04,0.013781225,0,0,0,
10/11/2010,.OMXHPI,7371.1,-0.003107321,0,0,0,
11/11/2010,.OMXHPI,7318.36,-0.00718069,0,0,0,
12/11/2010,.OMXHPI,7266.88,-0.007059221,0,0,0,
15/11/2010,.OMXHPI,7326.9,0.008225468,0,0,0,
16/11/2010,.OMXHPI,7163.29,-0.022583134,0,0,0,
17/11/2010,.OMXHPI,7211.14,0.00665768,0,0,0,
18/11/2010,.OMXHPI,7284.64,0.010140969,0,0,0,
19/11/2010,.OMXHPI,7255.51,-0.004006842,0,0,0,
22/11/2010,.OMXHPI,7200.38,-0.007627378,0,0,0,
23/11/2010,.OMXHPI,7097.18,-0.01443628,0,0,0,
24/11/2010,.OMXHPI,7183.78,0.012128185,0,0,0,
25/11/2010,.OMXHPI,7270.75,0.012033743,0,0,0,
26/11/2010,.OMXHPI,7232.55,-0.005267779,0,0,0,
29/11/2010,.OMXHPI,7102.26,-0.018178628,0,0,0,
30/11/2010,.OMXHPI,7074.95,-0.003852667,0,0,0,
1/12/2010,.OMXHPI,7242,0.023337035,0,0,0,
2/12/2010,.OMXHPI,7369.77,0.017489087,0,0,0,
3/12/2010,.OMXHPI,7386.43,0.002258035,0,0,0,
7/12/2010,.OMXHPI,7465.2,0.010607689,0,0,0,
8/12/2010,.OMXHPI,7462.51,-0.000360404,0,0,0,
9/12/2010,.OMXHPI,7396.86,-0.008836233,0,0,0,
10/12/2010,.OMXHPI,7386.51,-0.001400222,0,0,0,
13/12/2010,.OMXHPI,7442.36,0.007532639,0,0,0,
